Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
15/08/2019,07:00:00,12.5,R ugm-3 (Ref.eq),18.81966,R ugm-3,22.98988,R ugm-3,51.84629,R ugm-3,17.02282,R ugm-3,13,R ugm-3 (BAM)
15/08/2019,08:00:00,15,R ugm-3 (Ref.eq),20.71825,R ugm-3,22.37998,R ugm-3,54.14752,R ugm-3,16.5244,R ugm-3,11,R ugm-3 (BAM)
15/08/2019,09:00:00,15,R ugm-3 (Ref.eq),11.64425,R ugm-3,17.69909,R ugm-3,35.55336,R ugm-3,24.61596,R ugm-3,11,R ugm-3 (BAM)
15/08/2019,10:00:00,15.8,R ugm-3 (Ref.eq),6.53701,R ugm-3,11.12729,R ugm-3,21.15056,R ugm-3,39.63161,R ugm-3,9,R ugm-3 (BAM)
15/08/2019,11:00:00,14.2,R ugm-3 (Ref.eq),7.89362,R ugm-3,13.18657,R ugm-3,25.28995,R ugm-3,43.84353,R ugm-3,7,R ugm-3 (BAM)
15/08/2019,12:00:00,10.8,R ugm-3 (Ref.eq),4.63177,R ugm-3,10.70309,R ugm-3,17.80503,R ugm-3,52.93195,R ugm-3,8,R ugm-3 (BAM)
15/08/2019,13:00:00,11.7,R ugm-3 (Ref.eq),3.49793,R ugm-3,6.81375,R ugm-3,12.17717,R ugm-3,60.30507,R ugm-3,5,R ugm-3 (BAM)
15/08/2019,14:00:00,6.7,R ugm-3 (Ref.eq),7.02911,R ugm-3,16.64798,R ugm-3,27.4258,R ugm-3,62.28979,R ugm-3,7,R ugm-3 (BAM)
15/08/2019,15:00:00,9.2,R ugm-3 (Ref.eq),3.25188,R ugm-3,11.04689,R ugm-3,16.03303,R ugm-3,68.31131,R ugm-3,8,R ugm-3 (BAM)
15/08/2019,16:00:00,8.3,R ugm-3 (Ref.eq),6.09478,R ugm-3,10.63821,R ugm-3,19.98341,R ugm-3,66.34904,R ugm-3,8,R ugm-3 (BAM)
15/08/2019,17:00:00,10.8,R ugm-3 (Ref.eq),3.99336,R ugm-3,10.20767,R ugm-3,16.33073,R ugm-3,70.29155,R ugm-3,8,R ugm-3 (BAM)
15/08/2019,18:00:00,8.3,R ugm-3 (Ref.eq),3.01248,R ugm-3,13.96092,R ugm-3,18.57999,R ugm-3,62.72535,R ugm-3,7,R ugm-3 (BAM)
15/08/2019,19:00:00,9.2,R ugm-3 (Ref.eq),4.72819,R ugm-3,16.00827,R ugm-3,23.25806,R ugm-3,55.30284,R ugm-3,12,R ugm-3 (BAM)
15/08/2019,20:00:00,11.7,R ugm-3 (Ref.eq),4.91439,R ugm-3,29.56797,R ugm-3,37.10327,R ugm-3,42.81974,R ugm-3,11,R ugm-3 (BAM)
15/08/2019,21:00:00,15,R ugm-3 (Ref.eq),18.09481,R ugm-3,46.4143,R ugm-3,74.15928,R ugm-3,30.37705,R ugm-3,9,R ugm-3 (BAM)
15/08/2019,22:00:00,,,41.00093,R ugm-3,57.22697,R ugm-3,120.09419,R ugm-3,17.90293,R ugm-3,9,R ugm-3 (BAM)
15/08/2019,23:00:00,23.3,R ugm-3 (Ref.eq),52.4357,R ugm-3,40.62479,R ugm-3,121.02508,R ugm-3,8.34302,R ugm-3,15,R ugm-3 (BAM)
15/08/2019,24:00:00,15,R ugm-3 (Ref.eq),32.11978,R ugm-3,55.48251,R ugm-3,104.73215,R ugm-3,14.88543,R ugm-3,12,R ugm-3 (BAM)
16/08/2019,01:00:00,11.7,R ugm-3 (Ref.eq),24.61602,R ugm-3,34.67616,R ugm-3,72.42019,R ugm-3,22.78092,R ugm-3,11,R ugm-3 (BAM)
16/08/2019,02:00:00,15,R ugm-3 (Ref.eq),13.26801,R ugm-3,28.8082,R ugm-3,49.1522,R ugm-3,19.3084,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,03:00:00,,,44.63512,R ugm-3,23.47509,R ugm-3,91.91466,R ugm-3,23.17457,R ugm-3,9,R ugm-3 (BAM)
16/08/2019,04:00:00,11.7,R ugm-3 (Ref.eq),51.57711,R ugm-3,38.45139,R ugm-3,117.53519,R ugm-3,14.17596,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,05:00:00,15,R ugm-3 (Ref.eq),47.03902,R ugm-3,59.31176,R ugm-3,131.43725,R ugm-3,12.94561,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,06:00:00,21.7,R ugm-3 (Ref.eq),90.57874,R ugm-3,48.03688,R ugm-3,186.92234,R ugm-3,5.66679,R ugm-3,9,R ugm-3 (BAM)
16/08/2019,07:00:00,19.2,R ugm-3 (Ref.eq),137.00513,R ugm-3,49.52987,R ugm-3,259.60147,R ugm-3,4.84506,R ugm-3,12,R ugm-3 (BAM)
16/08/2019,08:00:00,16.7,R ugm-3 (Ref.eq),74.82027,R ugm-3,41.53921,R ugm-3,156.26202,R ugm-3,10.92945,R ugm-3,13,R ugm-3 (BAM)
16/08/2019,09:00:00,15.8,R ugm-3 (Ref.eq),67.36887,R ugm-3,35.75628,R ugm-3,139.05378,R ugm-3,17.37307,R ugm-3,13,R ugm-3 (BAM)
16/08/2019,10:00:00,14.2,R ugm-3 (Ref.eq),62.07499,R ugm-3,28.64987,R ugm-3,123.83019,R ugm-3,25.09643,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,11:00:00,15.8,R ugm-3 (Ref.eq),37.05055,R ugm-3,22.27776,R ugm-3,79.08781,R ugm-3,30.27826,R ugm-3,11,R ugm-3 (BAM)
16/08/2019,12:00:00,15.8,R ugm-3 (Ref.eq),20.3232,R ugm-3,25.45062,R ugm-3,56.61242,R ugm-3,38.96255,R ugm-3,9,R ugm-3 (BAM)
16/08/2019,13:00:00,8.3,R ugm-3 (Ref.eq),57.55687,R ugm-3,67.04311,R ugm-3,155.29574,R ugm-3,30.45787,R ugm-3,7,R ugm-3 (BAM)
16/08/2019,14:00:00,12.5,R ugm-3 (Ref.eq),88.34465,R ugm-3,41.2597,R ugm-3,176.7196,R ugm-3,22.06995,R ugm-3,11,R ugm-3 (BAM)
16/08/2019,15:00:00,12.5,R ugm-3 (Ref.eq),61.82527,R ugm-3,39.94126,R ugm-3,134.73869,R ugm-3,30.633,R ugm-3,11,R ugm-3 (BAM)
16/08/2019,16:00:00,10.8,R ugm-3 (Ref.eq),30.68124,R ugm-3,25.97626,R ugm-3,73.02017,R ugm-3,18.63485,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,17:00:00,15,R ugm-3 (Ref.eq),83.01081,R ugm-3,54.70055,R ugm-3,181.98202,R ugm-3,28.10944,R ugm-3,12,R ugm-3 (BAM)
16/08/2019,18:00:00,11.7,R ugm-3 (Ref.eq),46.54958,R ugm-3,50.0821,R ugm-3,121.45713,R ugm-3,31.44575,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,19:00:00,9.2,R ugm-3 (Ref.eq),16.55422,R ugm-3,25.39409,R ugm-3,50.77687,R ugm-3,36.01241,R ugm-3,8,R ugm-3 (BAM)
16/08/2019,20:00:00,8.3,R ugm-3 (Ref.eq),11.57996,R ugm-3,20.22749,R ugm-3,37.98318,R ugm-3,32.54139,R ugm-3,8,R ugm-3 (BAM)
16/08/2019,21:00:00,5.8,R ugm-3 (Ref.eq),13.74746,R ugm-3,20.87809,R ugm-3,41.95723,R ugm-3,33.56069,R ugm-3,10,R ugm-3 (BAM)
16/08/2019,22:00:00,8.3,R ugm-3 (Ref.eq),15.23241,R ugm-3,22.1821,R ugm-3,45.53813,R ugm-3,33.16554,R ugm-3,8,R ugm-3 (BAM)
16/08/2019,23:00:00,5,R ugm-3 (Ref.eq),8.9763,R ugm-3,11.75759,R ugm-3,25.52106,R ugm-3,30.7722,R ugm-3,6,R ugm-3 (BAM)
16/08/2019,24:00:00,0.8,R ugm-3 (Ref.eq),7.86758,R ugm-3,7.90152,R ugm-3,19.96497,R ugm-3,32.13277,R ugm-3,5,R ugm-3 (BAM)
17/08/2019,01:00:00,1.7,R ugm-3 (Ref.eq),3.86071,R ugm-3,9.33555,R ugm-3,15.25523,R ugm-3,29.09132,R ugm-3,7,R ugm-3 (BAM)
17/08/2019,02:00:00,2.5,R ugm-3 (Ref.eq),2.22708,R ugm-3,7.70969,R ugm-3,11.12449,R ugm-3,30.28874,R ugm-3,4,R ugm-3 (BAM)
17/08/2019,03:00:00,1.7,R ugm-3 (Ref.eq),2.97055,R ugm-3,5.80054,R ugm-3,10.35532,R ugm-3,29.93251,R ugm-3,1,R ugm-3 (BAM)
17/08/2019,04:00:00,5.8,R ugm-3 (Ref.eq),2.33376,R ugm-3,5.20536,R ugm-3,8.78374,R ugm-3,33.15207,R ugm-3,2,R ugm-3 (BAM)
17/08/2019,05:00:00,4.2,R ugm-3 (Ref.eq),13.1691,R ugm-3,21.66576,R ugm-3,41.8581,R ugm-3,23.38561,R ugm-3,6,R ugm-3 (BAM)
17/08/2019,06:00:00,5,R ugm-3 (Ref.eq),17.42988,R ugm-3,29.27685,R ugm-3,56.0023,R ugm-3,18.32053,R ugm-3,8,R ugm-3 (BAM)
17/08/2019,07:00:00,14.2,R ugm-3 (Ref.eq),8.82496,R ugm-3,13.22339,R ugm-3,26.75481,R ugm-3,33.26433,R ugm-3,8,R ugm-3 (BAM)
17/08/2019,08:00:00,11.7,R ugm-3 (Ref.eq),13.1891,R ugm-3,16.67,R ugm-3,35.1413,R ugm-3,34.12647,R ugm-3,8,R ugm-3 (BAM)
17/08/2019,09:00:00,14.2,R ugm-3 (Ref.eq),12.0789,R ugm-3,16.66174,R ugm-3,35.18245,R ugm-3,36.51532,R ugm-3,10,R ugm-3 (BAM)
17/08/2019,10:00:00,13.3,R ugm-3 (Ref.eq),8.05815,R ugm-3,13.54926,R ugm-3,25.90492,R ugm-3,39.85613,R ugm-3,10,R ugm-3 (BAM)
17/08/2019,11:00:00,17.5,R ugm-3 (Ref.eq),11.75884,R ugm-3,16.51151,R ugm-3,34.54148,R ugm-3,43.05324,R ugm-3,11,R ugm-3 (BAM)
17/08/2019,12:00:00,12.5,R ugm-3 (Ref.eq),13.15243,R ugm-3,16.74394,R ugm-3,36.91071,R ugm-3,45.74294,R ugm-3,15,R ugm-3 (BAM)
17/08/2019,13:00:00,12.5,R ugm-3 (Ref.eq),8.02148,R ugm-3,9.18988,R ugm-3,21.48931,R ugm-3,51.18072,R ugm-3,10,R ugm-3 (BAM)
17/08/2019,14:00:00,9.2,R ugm-3 (Ref.eq),12.06223,R ugm-3,27.77855,R ugm-3,46.27371,R ugm-3,49.18702,R ugm-3,10,R ugm-3 (BAM)
17/08/2019,15:00:00,10.8,R ugm-3 (Ref.eq),8.42155,R ugm-3,22.35504,R ugm-3,35.26792,R ugm-3,54.86279,R ugm-3,8,R ugm-3 (BAM)
17/08/2019,16:00:00,10,R ugm-3 (Ref.eq),7.68142,R ugm-3,15.78395,R ugm-3,27.56196,R ugm-3,51.76896,R ugm-3,6,R ugm-3 (BAM)
17/08/2019,17:00:00,20.8,R ugm-3 (Ref.eq),30.94238,R ugm-3,47.15422,R ugm-3,94.59854,R ugm-3,48.56287,R ugm-3,11,R ugm-3 (BAM)
17/08/2019,18:00:00,15.8,R ugm-3 (Ref.eq),15.5162,R ugm-3,31.84078,R ugm-3,55.63196,R ugm-3,36.82965,R ugm-3,9,R ugm-3 (BAM)
17/08/2019,19:00:00,20,R ugm-3 (Ref.eq),9.91183,R ugm-3,21.09555,R ugm-3,36.29348,R ugm-3,43.13855,R ugm-3,9,R ugm-3 (BAM)
17/08/2019,20:00:00,20.8,R ugm-3 (Ref.eq),6.96129,R ugm-3,18.95826,R ugm-3,29.63208,R ugm-3,42.27641,R ugm-3,9,R ugm-3 (BAM)
17/08/2019,21:00:00,19.2,R ugm-3 (Ref.eq),17.93664,R ugm-3,32.43114,R ugm-3,59.93362,R ugm-3,38.44167,R ugm-3,12,R ugm-3 (BAM)
17/08/2019,22:00:00,18.3,R ugm-3 (Ref.eq),21.93071,R ugm-3,25.92715,R ugm-3,59.55378,R ugm-3,36.52879,R ugm-3,15,R ugm-3 (BAM)
17/08/2019,23:00:00,21.7,R ugm-3 (Ref.eq),14.87275,R ugm-3,23.06557,R ugm-3,45.87013,R ugm-3,39.33525,R ugm-3,12,R ugm-3 (BAM)
17/08/2019,24:00:00,21.7,R ugm-3 (Ref.eq),46.4219,R ugm-3,47.71464,R ugm-3,118.89389,R ugm-3,31.87682,R ugm-3,13,R ugm-3 (BAM)
18/08/2019,01:00:00,17.5,R ugm-3 (Ref.eq),15.37671,R ugm-3,17.74287,R ugm-3,41.32016,R ugm-3,40.1016,R ugm-3,11,R ugm-3 (BAM)
18/08/2019,02:00:00,14.2,R ugm-3 (Ref.eq),6.92052,R ugm-3,16.40717,R ugm-3,27.01849,R ugm-3,39.79027,R ugm-3,10,R ugm-3 (BAM)
18/08/2019,03:00:00,15.8,R ugm-3 (Ref.eq),2.95115,R ugm-3,12.90824,R ugm-3,17.43328,R ugm-3,48.75595,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,04:00:00,11.7,R ugm-3 (Ref.eq),4.76057,R ugm-3,11.53307,R ugm-3,18.83251,R ugm-3,43.54717,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,05:00:00,10.8,R ugm-3 (Ref.eq),35.03326,R ugm-3,13.17967,R ugm-3,66.89658,R ugm-3,31.75109,R ugm-3,11,R ugm-3 (BAM)
18/08/2019,06:00:00,14.2,R ugm-3 (Ref.eq),20.49115,R ugm-3,18.22007,R ugm-3,49.6394,R ugm-3,30.45338,R ugm-3,11,R ugm-3 (BAM)
18/08/2019,07:00:00,10.8,R ugm-3 (Ref.eq),6.38304,R ugm-3,12.75757,R ugm-3,22.54476,R ugm-3,27.06319,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,08:00:00,10.8,R ugm-3 (Ref.eq),8.8134,R ugm-3,14.79933,R ugm-3,28.31302,R ugm-3,36.57819,R ugm-3,6,R ugm-3 (BAM)
18/08/2019,09:00:00,10.8,R ugm-3 (Ref.eq),5.70868,R ugm-3,13.19666,R ugm-3,21.94985,R ugm-3,44.18929,R ugm-3,10,R ugm-3 (BAM)
18/08/2019,10:00:00,9.2,R ugm-3 (Ref.eq),7.09078,R ugm-3,22.36651,R ugm-3,33.23888,R ugm-3,44.59791,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,11:00:00,7.5,R ugm-3 (Ref.eq),24.5807,R ugm-3,31.49592,R ugm-3,69.1858,R ugm-3,42.76137,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,12:00:00,7.5,R ugm-3 (Ref.eq),7.32447,R ugm-3,14.77883,R ugm-3,26.00952,R ugm-3,55.42408,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,13:00:00,10,R ugm-3 (Ref.eq),6.82705,R ugm-3,15.29405,R ugm-3,25.76204,R ugm-3,59.20494,R ugm-3,7,R ugm-3 (BAM)
18/08/2019,14:00:00,10.8,R ugm-3 (Ref.eq),6.1794,R ugm-3,13.24591,R ugm-3,22.72085,R ugm-3,59.32168,R ugm-3,6,R ugm-3 (BAM)
18/08/2019,15:00:00,5.8,R ugm-3 (Ref.eq),6.64343,R ugm-3,15.64697,R ugm-3,25.83343,R ugm-3,59.02083,R ugm-3,6,R ugm-3 (BAM)
18/08/2019,16:00:00,7.5,R ugm-3 (Ref.eq),5.41824,R ugm-3,14.01798,R ugm-3,22.32583,R ugm-3,62.69841,R ugm-3,6,R ugm-3 (BAM)
18/08/2019,17:00:00,9.2,R ugm-3 (Ref.eq),6.02249,R ugm-3,14.25274,R ugm-3,23.4871,R ugm-3,64.88969,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,18:00:00,11.7,R ugm-3 (Ref.eq),8.1357,R ugm-3,15.65284,R ugm-3,28.12741,R ugm-3,52.40209,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,19:00:00,16.7,R ugm-3 (Ref.eq),5.79548,R ugm-3,27.17963,R ugm-3,36.0659,R ugm-3,49.7079,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,20:00:00,13.3,R ugm-3 (Ref.eq),7.28107,R ugm-3,19.05734,R ugm-3,30.22149,R ugm-3,40.4713,R ugm-3,9,R ugm-3 (BAM)
18/08/2019,21:00:00,9.2,R ugm-3 (Ref.eq),10.23556,R ugm-3,19.90042,R ugm-3,35.59473,R ugm-3,38.6168,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,22:00:00,12.5,R ugm-3 (Ref.eq),16.25805,R ugm-3,21.11747,R ugm-3,46.04613,R ugm-3,28.6348,R ugm-3,8,R ugm-3 (BAM)
18/08/2019,23:00:00,15.8,R ugm-3 (Ref.eq),5.16786,R ugm-3,17.26223,R ugm-3,25.18616,R ugm-3,30.99222,R ugm-3,12,R ugm-3 (BAM)
18/08/2019,24:00:00,16.7,R ugm-3 (Ref.eq),3.17149,R ugm-3,9.4959,R ugm-3,14.35878,R ugm-3,38.3833,R ugm-3,11,R ugm-3 (BAM)
19/08/2019,01:00:00,10.8,R ugm-3 (Ref.eq),2.51049,R ugm-3,8.17734,R ugm-3,12.02671,R ugm-3,39.21551,R ugm-3,10,R ugm-3 (BAM)
19/08/2019,02:00:00,10,R ugm-3 (Ref.eq),3.61364,R ugm-3,8.71852,R ugm-3,14.25936,R ugm-3,39.02991,R ugm-3,8,R ugm-3 (BAM)
19/08/2019,03:00:00,15,R ugm-3 (Ref.eq),7.88583,R ugm-3,6.18001,R ugm-3,18.27144,R ugm-3,38.57638,R ugm-3,9,R ugm-3 (BAM)
19/08/2019,04:00:00,14.2,R ugm-3 (Ref.eq),3.3763,R ugm-3,11.31032,R ugm-3,16.48723,R ugm-3,37.80854,R ugm-3,9,R ugm-3 (BAM)
19/08/2019,05:00:00,11.7,R ugm-3 (Ref.eq),17.32609,R ugm-3,27.33684,R ugm-3,53.90314,R ugm-3,33.61008,R ugm-3,12,R ugm-3 (BAM)
19/08/2019,06:00:00,18.3,R ugm-3 (Ref.eq),36.47404,R ugm-3,36.71919,R ugm-3,92.64527,R ugm-3,24.11305,R ugm-3,8,R ugm-3 (BAM)
19/08/2019,07:00:00,21.7,R ugm-3 (Ref.eq),24.77734,R ugm-3,31.16816,R ugm-3,69.15955,R ugm-3,28.20373,R ugm-3,14,R ugm-3 (BAM)
19/08/2019,08:00:00,18.3,R ugm-3 (Ref.eq),25.57963,R ugm-3,28.78351,R ugm-3,68.00506,R ugm-3,27.92084,R ugm-3,12,R ugm-3 (BAM)
19/08/2019,09:00:00,16.7,R ugm-3 (Ref.eq),15.40728,R ugm-3,23.88158,R ugm-3,47.50575,R ugm-3,37.83997,R ugm-3,8,R ugm-3 (BAM)
19/08/2019,10:00:00,16.7,R ugm-3 (Ref.eq),25.18852,R ugm-3,21.37442,R ugm-3,42.4648,R ugm-3,40.43987,R ugm-3,10,R ugm-3 (BAM)
19/08/2019,11:00:00,14.2,R ugm-3 (Ref.eq),13.69573,R ugm-3,21.80209,R ugm-3,42.80192,R ugm-3,47.91177,R ugm-3,6,R ugm-3 (BAM)
19/08/2019,12:00:00,16.7,R ugm-3 (Ref.eq),11.44933,R ugm-3,23.81536,R ugm-3,41.37074,R ugm-3,40.29618,R ugm-3,7,R ugm-3 (BAM)
19/08/2019,13:00:00,12.5,R ugm-3 (Ref.eq),37.53373,R ugm-3,34.01143,R ugm-3,91.56234,R ugm-3,38.21267,R ugm-3,9,R ugm-3 (BAM)
19/08/2019,14:00:00,11.7,R ugm-3 (Ref.eq),17.64032,R ugm-3,23.93541,R ugm-3,50.98352,R ugm-3,48.86372,R ugm-3,7,R ugm-3 (BAM)
19/08/2019,15:00:00,12.5,R ugm-3 (Ref.eq),26.86998,R ugm-3,34.15652,R ugm-3,75.35658,R ugm-3,54.27905,R ugm-3,11,R ugm-3 (BAM)
19/08/2019,16:00:00,10.8,R ugm-3 (Ref.eq),8.68143,R ugm-3,18.99524,R ugm-3,32.30658,R ugm-3,61.32437,R ugm-3,10,R ugm-3 (BAM)
19/08/2019,17:00:00,10.8,R ugm-3 (Ref.eq),11.85047,R ugm-3,35.32717,R ugm-3,53.49763,R ugm-3,55.86862,R ugm-3,8,R ugm-3 (BAM)
19/08/2019,18:00:00,16.7,R ugm-3 (Ref.eq),5.82662,R ugm-3,17.95791,R ugm-3,26.89194,R ugm-3,59.84256,R ugm-3,13,R ugm-3 (BAM)
19/08/2019,19:00:00,15.8,R ugm-3 (Ref.eq),4.63656,R ugm-3,22.12501,R ugm-3,29.23431,R ugm-3,54.94811,R ugm-3,11,R ugm-3 (BAM)
19/08/2019,20:00:00,14.2,R ugm-3 (Ref.eq),13.77931,R ugm-3,32.2981,R ugm-3,53.42608,R ugm-3,40.31863,R ugm-3,12,R ugm-3 (BAM)
19/08/2019,21:00:00,15.8,R ugm-3 (Ref.eq),34.44492,R ugm-3,64.03178,R ugm-3,116.84658,R ugm-3,27.59305,R ugm-3,14,R ugm-3 (BAM)
19/08/2019,22:00:00,15,R ugm-3 (Ref.eq),31.28925,R ugm-3,42.79901,R ugm-3,90.77519,R ugm-3,30.96079,R ugm-3,11,R ugm-3 (BAM)
19/08/2019,23:00:00,18.3,R ugm-3 (Ref.eq),14.12028,R ugm-3,31.73712,R ugm-3,53.38791,R ugm-3,33.50681,R ugm-3,11,R ugm-3 (BAM)
19/08/2019,24:00:00,15.8,R ugm-3 (Ref.eq),25.86043,R ugm-3,33.47659,R ugm-3,73.1287,R ugm-3,31.38288,R ugm-3,11,R ugm-3 (BAM)
20/08/2019,01:00:00,12.5,R ugm-3 (Ref.eq),7.28713,R ugm-3,14.85939,R ugm-3,26.03284,R ugm-3,28.57044,R ugm-3,12,R ugm-3 (BAM)
20/08/2019,02:00:00,13.3,R ugm-3 (Ref.eq),2.15233,R ugm-3,19.39007,R ugm-3,22.69027,R ugm-3,45.57381,R ugm-3,11,R ugm-3 (BAM)
20/08/2019,03:00:00,13.3,R ugm-3 (Ref.eq),1.54981,R ugm-3,8.54559,R ugm-3,10.92193,R ugm-3,48.52545,R ugm-3,11,R ugm-3 (BAM)
20/08/2019,04:00:00,10,R ugm-3 (Ref.eq),3.75905,R ugm-3,27.9297,R ugm-3,33.6935,R ugm-3,44.60689,R ugm-3,11,R ugm-3 (BAM)
20/08/2019,05:00:00,14.2,R ugm-3 (Ref.eq),29.11841,R ugm-3,35.96142,R ugm-3,80.60903,R ugm-3,33.68642,R ugm-3,8,R ugm-3 (BAM)
20/08/2019,06:00:00,15,R ugm-3 (Ref.eq),75.42201,R ugm-3,46.85416,R ugm-3,162.49963,R ugm-3,19.59578,R ugm-3,9,R ugm-3 (BAM)
20/08/2019,07:00:00,20,R ugm-3 (Ref.eq),64.7842,R ugm-3,45.72553,R ugm-3,145.05992,R ugm-3,12.61332,R ugm-3,12,R ugm-3 (BAM)
20/08/2019,08:00:00,18.3,R ugm-3 (Ref.eq),20.77017,R ugm-3,32.84761,R ugm-3,64.69476,R ugm-3,22.07893,R ugm-3,16,R ugm-3 (BAM)
20/08/2019,09:00:00,17.5,R ugm-3 (Ref.eq),19.81953,R ugm-3,25.8986,R ugm-3,56.28813,R ugm-3,40.62846,R ugm-3,10,R ugm-3 (BAM)
20/08/2019,10:00:00,21.7,R ugm-3 (Ref.eq),14.16255,R ugm-3,22.85201,R ugm-3,44.56761,R ugm-3,46.63203,R ugm-3,8,R ugm-3 (BAM)
20/08/2019,11:00:00,21.7,R ugm-3 (Ref.eq),8.04363,R ugm-3,22.42169,R ugm-3,34.75508,R ugm-3,68.33377,R ugm-3,13,R ugm-3 (BAM)
20/08/2019,12:00:00,19.2,R ugm-3 (Ref.eq),5.0076,R ugm-3,20.85557,R ugm-3,28.53379,R ugm-3,67.30099,R ugm-3,9,R ugm-3 (BAM)
20/08/2019,13:00:00,15,R ugm-3 (Ref.eq),14.02531,R ugm-3,27.42834,R ugm-3,48.93351,R ugm-3,67.70063,R ugm-3,8,R ugm-3 (BAM)
20/08/2019,14:00:00,15,R ugm-3 (Ref.eq),7.69216,R ugm-3,24.74905,R ugm-3,36.54353,R ugm-3,74.77738,R ugm-3,8,R ugm-3 (BAM)
20/08/2019,15:00:00,15,R ugm-3 (Ref.eq),8.31477,R ugm-3,21.53733,R ugm-3,34.28646,R ugm-3,73.19679,R ugm-3,10,R ugm-3 (BAM)
20/08/2019,16:00:00,15.8,R ugm-3 (Ref.eq),8.20096,R ugm-3,40.20835,R ugm-3,52.78297,R ugm-3,77.49852,R ugm-3,11,R ugm-3 (BAM)
20/08/2019,17:00:00,16.7,R ugm-3 (Ref.eq),5.47958,R ugm-3,28.6772,R ugm-3,37.0791,R ugm-3,71.73743,R ugm-3,9,R ugm-3 (BAM)
20/08/2019,18:00:00,14.2,R ugm-3 (Ref.eq),3.50465,R ugm-3,16.48449,R ugm-3,21.85821,R ugm-3,77.09888,R ugm-3,9,R ugm-3 (BAM)
20/08/2019,19:00:00,15,R ugm-3 (Ref.eq),6.49047,R ugm-3,25.20485,R ugm-3,35.15677,R ugm-3,60.08055,R ugm-3,12,R ugm-3 (BAM)
20/08/2019,20:00:00,,,23.35097,R ugm-3,65.25226,R ugm-3,101.05658,R ugm-3,23.65054,R ugm-3,14,R ugm-3 (BAM)
20/08/2019,21:00:00,19.2,R ugm-3 (Ref.eq),84.61043,R ugm-3,80.22134,R ugm-3,209.95552,R ugm-3,16.74442,R ugm-3,16,R ugm-3 (BAM)
20/08/2019,22:00:00,20,R ugm-3 (Ref.eq),57.73807,R ugm-3,78.94714,R ugm-3,167.47762,R ugm-3,19.96848,R ugm-3,14,R ugm-3 (BAM)
20/08/2019,23:00:00,16.7,R ugm-3 (Ref.eq),49.07853,R ugm-3,50.44517,R ugm-3,125.69787,R ugm-3,25.07398,R ugm-3,18,R ugm-3 (BAM)
20/08/2019,24:00:00,19.2,R ugm-3 (Ref.eq),24.35182,R ugm-3,51.96366,R ugm-3,89.30259,R ugm-3,18.77854,R ugm-3,18,R ugm-3 (BAM)
21/08/2019,01:00:00,15,R ugm-3 (Ref.eq),26.06686,R ugm-3,19.11781,R ugm-3,59.08644,R ugm-3,30.01333,R ugm-3,17,R ugm-3 (BAM)
21/08/2019,02:00:00,14.2,R ugm-3 (Ref.eq),31.17164,R ugm-3,27.29527,R ugm-3,75.09111,R ugm-3,38.27553,R ugm-3,11,R ugm-3 (BAM)
21/08/2019,03:00:00,15,R ugm-3 (Ref.eq),47.44457,R ugm-3,45.531,R ugm-3,118.27832,R ugm-3,30.38154,R ugm-3,13,R ugm-3 (BAM)
21/08/2019,04:00:00,20.8,R ugm-3 (Ref.eq),39.62485,R ugm-3,52.19097,R ugm-3,112.94822,R ugm-3,13.691,R ugm-3,14,R ugm-3 (BAM)
21/08/2019,05:00:00,23.3,R ugm-3 (Ref.eq),62.43377,R ugm-3,42.11578,R ugm-3,106.66587,R ugm-3,17.60656,R ugm-3,15,R ugm-3 (BAM)
21/08/2019,06:00:00,25.8,R ugm-3 (Ref.eq),110.53194,R ugm-3,55.08878,R ugm-3,224.56871,R ugm-3,12.80192,R ugm-3,15,R ugm-3 (BAM)
21/08/2019,07:00:00,30.8,R ugm-3 (Ref.eq),135.03351,R ugm-3,73.22741,R ugm-3,280.27591,R ugm-3,8.79655,R ugm-3,17,R ugm-3 (BAM)
21/08/2019,08:00:00,20,R ugm-3 (Ref.eq),84.40474,R ugm-3,58.15079,R ugm-3,187.56959,R ugm-3,19.4476,R ugm-3,14,R ugm-3 (BAM)
21/08/2019,09:00:00,17.5,R ugm-3 (Ref.eq),85.92646,R ugm-3,64.92471,R ugm-3,196.67677,R ugm-3,20.96084,R ugm-3,9,R ugm-3 (BAM)
