End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units,
12/02/2023,14:00:00,23.3,R ugm-3 (Ref.eq),27.17791,R ugm-3,58.03350,R ugm-3,99.70571,R ugm-3,32.99182,R ugm-3,5.0,R ugm-3 (BAM),
12/02/2023,15:00:00,45.8,R ugm-3 (Ref.eq),56.83207,R ugm-3,64.25667,R ugm-3,151.39795,R ugm-3,28.09631,R ugm-3,4.0,R ugm-3 (BAM),
12/02/2023,16:00:00,55.0,R ugm-3 (Ref.eq),34.44408,R ugm-3,70.84512,R ugm-3,123.65864,R ugm-3,20.64212,R ugm-3,5.0,R ugm-3 (BAM),
12/02/2023,17:00:00,31.7,R ugm-3 (Ref.eq),54.09734,R ugm-3,62.97421,R ugm-3,145.92230,R ugm-3,17.88077,R ugm-3,5.0,R ugm-3 (BAM),
12/02/2023,18:00:00,42.5,R ugm-3 (Ref.eq),119.43811,R ugm-3,84.71689,R ugm-3,267.85277,R ugm-3,20.43836,R ugm-3,8.0,R ugm-3 (BAM),
12/02/2023,19:00:00,31.7,R ugm-3 (Ref.eq),74.88423,R ugm-3,65.41407,R ugm-3,180.23496,R ugm-3,18.57208,R ugm-3,8.0,R ugm-3 (BAM),
12/02/2023,20:00:00,53.3,R ugm-3 (Ref.eq),37.86006,R ugm-3,60.96987,R ugm-3,119.02115,R ugm-3,16.35531,R ugm-3,11.0,R ugm-3 (BAM),
12/02/2023,21:00:00,45.0,R ugm-3 (Ref.eq),42.82869,R ugm-3,47.52013,R ugm-3,113.18987,R ugm-3,23.24342,R ugm-3,9.0,R ugm-3 (BAM),
12/02/2023,22:00:00,52.5,R ugm-3 (Ref.eq),45.06620,R ugm-3,44.22570,R ugm-3,113.32625,R ugm-3,19.09895,R ugm-3,11.0,R ugm-3 (BAM),
12/02/2023,23:00:00,57.5,R ugm-3 (Ref.eq),49.57767,R ugm-3,60.31307,R ugm-3,136.33111,R ugm-3,23.49667,R ugm-3,11.0,R ugm-3 (BAM),
12/02/2023,24:00:00,57.5,R ugm-3 (Ref.eq),56.20065,R ugm-3,40.14166,R ugm-3,126.31479,R ugm-3,29.23830,R ugm-3,25.0,R ugm-3 (BAM),
13/02/2023,01:00:00,40.0,R ugm-3 (Ref.eq),34.73141,R ugm-3,58.39590,R ugm-3,111.64998,R ugm-3,28.21215,R ugm-3,18.0,R ugm-3 (BAM),
13/02/2023,02:00:00,35.8,R ugm-3 (Ref.eq),30.56828,R ugm-3,34.15077,R ugm-3,81.02148,R ugm-3,36.86178,R ugm-3,16.0,R ugm-3 (BAM),
13/02/2023,03:00:00,25.0,R ugm-3 (Ref.eq),10.99190,R ugm-3,26.73097,R ugm-3,43.58499,R ugm-3,42.09365,R ugm-3,17.0,R ugm-3 (BAM),
13/02/2023,04:00:00,30.8,R ugm-3 (Ref.eq),15.61384,R ugm-3,30.92720,R ugm-3,54.86810,R ugm-3,39.24459,R ugm-3,16.0,R ugm-3 (BAM),
13/02/2023,05:00:00,45.0,R ugm-3 (Ref.eq),27.87433,R ugm-3,29.69328,R ugm-3,58.04163,R ugm-3,34.50256,R ugm-3,24.0,R ugm-3 (BAM),
13/02/2023,06:00:00,80.8,R ugm-3 (Ref.eq),48.26735,R ugm-3,45.46794,R ugm-3,119.47685,R ugm-3,22.40682,R ugm-3,28.0,R ugm-3 (BAM),
13/02/2023,07:00:00,91.7,R ugm-3 (Ref.eq),98.86078,R ugm-3,75.12272,R ugm-3,226.70714,R ugm-3,5.85748,R ugm-3,38.0,R ugm-3 (BAM),
13/02/2023,08:00:00,60.0,R ugm-3 (Ref.eq),158.52839,R ugm-3,87.65378,R ugm-3,330.72725,R ugm-3,1.06585,R ugm-3,36.0,R ugm-3 (BAM),
13/02/2023,09:00:00,50.8,R ugm-3 (Ref.eq),142.15756,R ugm-3,72.56191,R ugm-3,290.53380,R ugm-3,2.27470,R ugm-3,33.0,R ugm-3 (BAM),
13/02/2023,10:00:00,55.0,R ugm-3 (Ref.eq),133.41645,R ugm-3,74.39292,R ugm-3,278.96195,R ugm-3,4.12975,R ugm-3,29.0,R ugm-3 (BAM),
13/02/2023,11:00:00,68.3,R ugm-3 (Ref.eq),103.62454,R ugm-3,63.62745,R ugm-3,222.51619,R ugm-3,6.77909,R ugm-3,27.0,R ugm-3 (BAM),
13/02/2023,12:00:00,70.0,R ugm-3 (Ref.eq),95.63684,R ugm-3,49.53151,R ugm-3,196.17261,R ugm-3,14.18693,R ugm-3,20.0,R ugm-3 (BAM),
13/02/2023,13:00:00,71.7,R ugm-3 (Ref.eq),53.56181,R ugm-3,60.30136,R ugm-3,142.42832,R ugm-3,18.17140,R ugm-3,20.0,R ugm-3 (BAM),
13/02/2023,14:00:00,66.7,R ugm-3 (Ref.eq),74.67069,R ugm-3,43.39013,R ugm-3,157.88360,R ugm-3,20.76346,R ugm-3,19.0,R ugm-3 (BAM),
13/02/2023,15:00:00,62.5,R ugm-3 (Ref.eq),42.94596,R ugm-3,47.69386,R ugm-3,113.54340,R ugm-3,17.74327,R ugm-3,20.0,R ugm-3 (BAM),
13/02/2023,16:00:00,60.8,R ugm-3 (Ref.eq),105.04599,R ugm-3,78.29827,R ugm-3,239.36655,R ugm-3,13.59276,R ugm-3,19.0,R ugm-3 (BAM),
13/02/2023,17:00:00,61.7,R ugm-3 (Ref.eq),112.33818,R ugm-3,97.46734,R ugm-3,269.71682,R ugm-3,9.78088,R ugm-3,18.0,R ugm-3 (BAM),
13/02/2023,18:00:00,70.0,R ugm-3 (Ref.eq),63.92032,R ugm-3,60.40303,R ugm-3,158.41282,R ugm-3,4.92010,R ugm-3,23.0,R ugm-3 (BAM),
13/02/2023,19:00:00,67.5,R ugm-3 (Ref.eq),119.75193,R ugm-3,91.86221,R ugm-3,275.47927,R ugm-3,3.69429,R ugm-3,26.0,R ugm-3 (BAM),
13/02/2023,20:00:00,40.8,R ugm-3 (Ref.eq),71.94784,R ugm-3,67.14041,R ugm-3,177.45890,R ugm-3,3.91502,R ugm-3,30.0,R ugm-3 (BAM),
13/02/2023,21:00:00,38.3,R ugm-3 (Ref.eq),114.70143,R ugm-3,66.98254,R ugm-3,242.85561,R ugm-3,5.80040,R ugm-3,30.0,R ugm-3 (BAM),
13/02/2023,22:00:00,32.5,R ugm-3 (Ref.eq),57.51713,R ugm-3,65.18033,R ugm-3,153.37204,R ugm-3,4.53827,R ugm-3,26.0,R ugm-3 (BAM),
13/02/2023,23:00:00,31.7,R ugm-3 (Ref.eq),68.67269,R ugm-3,76.82306,R ugm-3,182.11972,R ugm-3,14.25838,R ugm-3,24.0,R ugm-3 (BAM),
13/02/2023,24:00:00,29.2,R ugm-3 (Ref.eq),32.76220,R ugm-3,54.36850,R ugm-3,104.60317,R ugm-3,16.37262,R ugm-3,33.0,R ugm-3 (BAM),
14/02/2023,01:00:00,31.7,R ugm-3 (Ref.eq),41.03737,R ugm-3,61.07539,R ugm-3,123.99849,R ugm-3,5.02244,R ugm-3,33.0,R ugm-3 (BAM),
14/02/2023,02:00:00,28.3,R ugm-3 (Ref.eq),56.54909,R ugm-3,60.62685,R ugm-3,147.33424,R ugm-3,1.67972,R ugm-3,27.0,R ugm-3 (BAM),
14/02/2023,03:00:00,27.5,R ugm-3 (Ref.eq),71.60044,R ugm-3,34.82873,R ugm-3,144.61454,R ugm-3,1.53609,R ugm-3,27.0,R ugm-3 (BAM),
14/02/2023,04:00:00,21.7,R ugm-3 (Ref.eq),63.47539,R ugm-3,34.52220,R ugm-3,131.84977,R ugm-3,1.76585,R ugm-3,32.0,R ugm-3 (BAM),
14/02/2023,05:00:00,22.5,R ugm-3 (Ref.eq),72.34754,R ugm-3,40.01944,R ugm-3,150.95078,R ugm-3,1.18934,R ugm-3,25.0,R ugm-3 (BAM),
14/02/2023,06:00:00,25.8,R ugm-3 (Ref.eq),112.22831,R ugm-3,35.05550,R ugm-3,207.13651,R ugm-3,1.36376,R ugm-3,28.0,R ugm-3 (BAM),
14/02/2023,07:00:00,26.7,R ugm-3 (Ref.eq),138.84368,R ugm-3,49.49050,R ugm-3,262.38118,R ugm-3,1.29651,R ugm-3,25.0,R ugm-3 (BAM),
14/02/2023,08:00:00,23.3,R ugm-3 (Ref.eq),155.27208,R ugm-3,41.73198,R ugm-3,279.81251,R ugm-3,1.40837,R ugm-3,28.0,R ugm-3 (BAM),
14/02/2023,09:00:00,30.0,R ugm-3 (Ref.eq),248.76651,R ugm-3,44.34483,R ugm-3,425.78150,R ugm-3,2.07288,R ugm-3,35.0,R ugm-3 (BAM),
14/02/2023,10:00:00,42.5,R ugm-3 (Ref.eq),208.84121,R ugm-3,59.54771,R ugm-3,379.76644,R ugm-3,1.83824,R ugm-3,45.0,R ugm-3 (BAM),
14/02/2023,11:00:00,40.0,R ugm-3 (Ref.eq),157.14607,R ugm-3,67.85641,R ugm-3,308.81035,R ugm-3,2.55380,R ugm-3,36.0,R ugm-3 (BAM),
14/02/2023,12:00:00,40.0,R ugm-3 (Ref.eq),100.98743,R ugm-3,59.28826,R ugm-3,214.13349,R ugm-3,4.06614,R ugm-3,41.0,R ugm-3 (BAM),
14/02/2023,13:00:00,81.7,R ugm-3 (Ref.eq),101.25404,R ugm-3,63.56165,R ugm-3,218.81567,R ugm-3,5.92459,R ugm-3,42.0,R ugm-3 (BAM),
14/02/2023,14:00:00,85.0,R ugm-3 (Ref.eq),53.87980,R ugm-3,67.80524,R ugm-3,150.41978,R ugm-3,7.86266,R ugm-3,37.0,R ugm-3 (BAM),
14/02/2023,15:00:00,120.0,R ugm-3 (Ref.eq),142.91643,R ugm-3,64.87294,R ugm-3,284.00841,R ugm-3,8.73059,R ugm-3,36.0,R ugm-3 (BAM),
14/02/2023,16:00:00,107.5,R ugm-3 (Ref.eq),188.64472,R ugm-3,110.99661,R ugm-3,400.24782,R ugm-3,6.30571,R ugm-3,38.0,R ugm-3 (BAM),
14/02/2023,17:00:00,107.5,R ugm-3 (Ref.eq),190.30958,R ugm-3,94.58166,R ugm-3,386.38561,R ugm-3,3.09109,R ugm-3,26.0,R ugm-3 (BAM),
14/02/2023,18:00:00,110.8,R ugm-3 (Ref.eq),238.99990,R ugm-3,116.67775,R ugm-3,483.13914,R ugm-3,2.32978,R ugm-3,32.0,R ugm-3 (BAM),
14/02/2023,19:00:00,102.5,R ugm-3 (Ref.eq),190.56873,R ugm-3,111.97712,R ugm-3,404.17843,R ugm-3,1.98682,R ugm-3,34.0,R ugm-3 (BAM),
14/02/2023,20:00:00,115.8,R ugm-3 (Ref.eq),237.84823,R ugm-3,119.22203,R ugm-3,483.91757,R ugm-3,1.25654,R ugm-3,40.0,R ugm-3 (BAM),
14/02/2023,21:00:00,66.7,R ugm-3 (Ref.eq),218.30312,R ugm-3,100.48151,R ugm-3,435.20829,R ugm-3,1.21818,R ugm-3,40.0,R ugm-3 (BAM),
14/02/2023,22:00:00,53.3,R ugm-3 (Ref.eq),168.36649,R ugm-3,100.08016,R ugm-3,358.23852,R ugm-3,1.70163,R ugm-3,46.0,R ugm-3 (BAM),
14/02/2023,23:00:00,51.7,R ugm-3 (Ref.eq),265.40609,R ugm-3,107.54189,R ugm-3,514.49222,R ugm-3,1.68886,R ugm-3,46.0,R ugm-3 (BAM),
14/02/2023,24:00:00,50.8,R ugm-3 (Ref.eq),172.58931,R ugm-3,79.49491,R ugm-3,344.12816,R ugm-3,1.20031,R ugm-3,40.0,R ugm-3 (BAM),
15/02/2023,01:00:00,43.3,R ugm-3 (Ref.eq),152.61499,R ugm-3,94.83181,R ugm-3,328.83821,R ugm-3,2.04599,R ugm-3,37.0,R ugm-3 (BAM),
15/02/2023,02:00:00,35.8,R ugm-3 (Ref.eq),62.40901,R ugm-3,77.74934,R ugm-3,173.44181,R ugm-3,1.43903,R ugm-3,43.0,R ugm-3 (BAM),
15/02/2023,03:00:00,36.7,R ugm-3 (Ref.eq),25.67942,R ugm-3,76.94915,R ugm-3,116.32371,R ugm-3,5.05810,R ugm-3,36.0,R ugm-3 (BAM),
15/02/2023,04:00:00,38.3,R ugm-3 (Ref.eq),63.60047,R ugm-3,64.40893,R ugm-3,161.92829,R ugm-3,1.47762,R ugm-3,42.0,R ugm-3 (BAM),
15/02/2023,05:00:00,37.5,R ugm-3 (Ref.eq),54.28251,R ugm-3,54.09342,R ugm-3,137.32544,R ugm-3,1.15187,R ugm-3,33.0,R ugm-3 (BAM),
15/02/2023,06:00:00,45.0,R ugm-3 (Ref.eq),97.75244,R ugm-3,72.42362,R ugm-3,222.30860,R ugm-3,1.61487,R ugm-3,52.0,R ugm-3 (BAM),
15/02/2023,07:00:00,54.2,R ugm-3 (Ref.eq),159.58299,R ugm-3,77.93880,R ugm-3,322.62930,R ugm-3,1.64266,R ugm-3,48.0,R ugm-3 (BAM),
15/02/2023,08:00:00,54.2,R ugm-3 (Ref.eq),210.74106,R ugm-3,83.85113,R ugm-3,406.98292,R ugm-3,1.67808,R ugm-3,54.0,R ugm-3 (BAM),
15/02/2023,09:00:00,52.5,R ugm-3 (Ref.eq),144.06714,R ugm-3,77.06409,R ugm-3,297.96395,R ugm-3,1.82217,R ugm-3,58.0,R ugm-3 (BAM),
15/02/2023,10:00:00,48.3,R ugm-3 (Ref.eq),120.61981,R ugm-3,68.37145,R ugm-3,253.31925,R ugm-3,3.01156,R ugm-3,49.0,R ugm-3 (BAM),
15/02/2023,11:00:00,45.0,R ugm-3 (Ref.eq),45.06903,R ugm-3,43.17599,R ugm-3,112.28088,R ugm-3,13.46399,R ugm-3,32.0,R ugm-3 (BAM),
15/02/2023,12:00:00,90.8,R ugm-3 (Ref.eq),85.04504,R ugm-3,122.25436,R ugm-3,252.65494,R ugm-3,26.13624,R ugm-3,31.0,R ugm-3 (BAM),
15/02/2023,13:00:00,115.8,R ugm-3 (Ref.eq),32.83495,R ugm-3,39.72731,R ugm-3,90.07353,R ugm-3,25.71355,R ugm-3,27.0,R ugm-3 (BAM),
15/02/2023,14:00:00,70.0,R ugm-3 (Ref.eq),11.03640,R ugm-3,36.24963,R ugm-3,53.17187,R ugm-3,42.07689,R ugm-3,19.0,R ugm-3 (BAM),
15/02/2023,15:00:00,47.5,R ugm-3 (Ref.eq),11.03887,R ugm-3,26.52353,R ugm-3,43.44957,R ugm-3,51.97955,R ugm-3,13.0,R ugm-3 (BAM),
15/02/2023,16:00:00,41.7,R ugm-3 (Ref.eq),11.66103,R ugm-3,28.34045,R ugm-3,46.22045,R ugm-3,50.33350,R ugm-3,10.0,R ugm-3 (BAM),
15/02/2023,17:00:00,38.3,R ugm-3 (Ref.eq),25.65855,R ugm-3,39.26969,R ugm-3,78.61225,R ugm-3,51.28141,R ugm-3,13.0,R ugm-3 (BAM),
15/02/2023,18:00:00,47.5,R ugm-3 (Ref.eq),59.64995,R ugm-3,80.62087,R ugm-3,172.08285,R ugm-3,42.02351,R ugm-3,18.0,R ugm-3 (BAM),
15/02/2023,19:00:00,33.3,R ugm-3 (Ref.eq),39.27948,R ugm-3,34.82898,R ugm-3,95.05668,R ugm-3,47.39987,R ugm-3,13.0,R ugm-3 (BAM),
15/02/2023,20:00:00,45.8,R ugm-3 (Ref.eq),11.90241,R ugm-3,41.72843,R ugm-3,59.97853,R ugm-3,46.82276,R ugm-3,15.0,R ugm-3 (BAM),
15/02/2023,21:00:00,29.2,R ugm-3 (Ref.eq),7.49813,R ugm-3,28.56432,R ugm-3,40.06129,R ugm-3,48.59165,R ugm-3,19.0,R ugm-3 (BAM),
15/02/2023,22:00:00,30.8,R ugm-3 (Ref.eq),17.89351,R ugm-3,28.44234,R ugm-3,55.87866,R ugm-3,49.67113,R ugm-3,19.0,R ugm-3 (BAM),
15/02/2023,23:00:00,31.7,R ugm-3 (Ref.eq),9.19107,R ugm-3,42.42197,R ugm-3,56.51475,R ugm-3,46.55135,R ugm-3,17.0,R ugm-3 (BAM),
15/02/2023,24:00:00,11.7,R ugm-3 (Ref.eq),3.33275,R ugm-3,17.53658,R ugm-3,22.64673,R ugm-3,46.77182,R ugm-3,16.0,R ugm-3 (BAM),
16/02/2023,01:00:00,6.7,R ugm-3 (Ref.eq),2.13016,R ugm-3,12.25812,R ugm-3,15.52432,R ugm-3,55.22455,R ugm-3,10.0,R ugm-3 (BAM),
16/02/2023,02:00:00,5.0,R ugm-3 (Ref.eq),2.01944,R ugm-3,8.43992,R ugm-3,11.53634,R ugm-3,62.78765,R ugm-3,7.0,R ugm-3 (BAM),
16/02/2023,03:00:00,9.2,R ugm-3 (Ref.eq),1.60775,R ugm-3,6.86579,R ugm-3,9.33098,R ugm-3,60.40605,R ugm-3,9.0,R ugm-3 (BAM),
16/02/2023,04:00:00,10.0,R ugm-3 (Ref.eq),5.78669,R ugm-3,17.00500,R ugm-3,25.87780,R ugm-3,53.86449,R ugm-3,6.0,R ugm-3 (BAM),
16/02/2023,05:00:00,7.5,R ugm-3 (Ref.eq),5.85258,R ugm-3,16.42639,R ugm-3,25.40022,R ugm-3,50.26111,R ugm-3,5.0,R ugm-3 (BAM),
16/02/2023,06:00:00,11.7,R ugm-3 (Ref.eq),13.60830,R ugm-3,24.58736,R ugm-3,45.45313,R ugm-3,53.19528,R ugm-3,7.0,R ugm-3 (BAM),
16/02/2023,07:00:00,4.2,R ugm-3 (Ref.eq),6.98051,R ugm-3,18.86347,R ugm-3,29.56677,R ugm-3,48.89590,R ugm-3,6.0,R ugm-3 (BAM),
16/02/2023,08:00:00,5.8,R ugm-3 (Ref.eq),64.36616,R ugm-3,46.82882,R ugm-3,145.52221,R ugm-3,45.60514,R ugm-3,4.0,R ugm-3 (BAM),
16/02/2023,09:00:00,7.5,R ugm-3 (Ref.eq),14.74114,R ugm-3,23.09309,R ugm-3,45.69586,R ugm-3,51.11162,R ugm-3,4.0,R ugm-3 (BAM),
16/02/2023,10:00:00,10.0,R ugm-3 (Ref.eq),22.11897,R ugm-3,33.38234,R ugm-3,67.29762,R ugm-3,53.44006,R ugm-3,3.0,R ugm-3 (BAM),
16/02/2023,11:00:00,5.0,R ugm-3 (Ref.eq),9.73950,R ugm-3,18.64489,R ugm-3,33.57858,R ugm-3,46.27195,R ugm-3,5.0,R ugm-3 (BAM),
16/02/2023,12:00:00,5.8,R ugm-3 (Ref.eq),14.62925,R ugm-3,22.85282,R ugm-3,45.28403,R ugm-3,48.53029,R ugm-3,5.0,R ugm-3 (BAM),
16/02/2023,13:00:00,9.2,R ugm-3 (Ref.eq),10.77261,R ugm-3,18.40840,R ugm-3,34.92617,R ugm-3,47.81348,R ugm-3,3.0,R ugm-3 (BAM),
16/02/2023,14:00:00,6.7,R ugm-3 (Ref.eq),20.84054,R ugm-3,38.38698,R ugm-3,70.34202,R ugm-3,42.12264,R ugm-3,4.0,R ugm-3 (BAM),
16/02/2023,15:00:00,5.0,R ugm-3 (Ref.eq),11.46546,R ugm-3,35.72045,R ugm-3,53.30057,R ugm-3,40.74112,R ugm-3,6.0,R ugm-3 (BAM),
16/02/2023,16:00:00,5.0,R ugm-3 (Ref.eq),13.55064,R ugm-3,33.10545,R ugm-3,53.88282,R ugm-3,36.36605,R ugm-3,4.0,R ugm-3 (BAM),
16/02/2023,17:00:00,3.3,R ugm-3 (Ref.eq),9.53443,R ugm-3,31.43042,R ugm-3,46.04967,R ugm-3,35.67977,R ugm-3,11.0,R ugm-3 (BAM),
16/02/2023,18:00:00,10.8,R ugm-3 (Ref.eq),13.04031,R ugm-3,40.79292,R ugm-3,60.78779,R ugm-3,32.85496,R ugm-3,10.0,R ugm-3 (BAM),
16/02/2023,19:00:00,6.7,R ugm-3 (Ref.eq),4.67121,R ugm-3,28.45585,R ugm-3,35.61827,R ugm-3,35.42971,R ugm-3,5.0,R ugm-3 (BAM),
16/02/2023,20:00:00,4.2,R ugm-3 (Ref.eq),7.59750,R ugm-3,32.09234,R ugm-3,43.74167,R ugm-3,44.80731,R ugm-3,6.0,R ugm-3 (BAM),
16/02/2023,21:00:00,10.8,R ugm-3 (Ref.eq),6.61824,R ugm-3,28.38838,R ugm-3,38.53621,R ugm-3,43.04840,R ugm-3,8.0,R ugm-3 (BAM),
16/02/2023,22:00:00,8.3,R ugm-3 (Ref.eq),5.08846,R ugm-3,17.88783,R ugm-3,25.69003,R ugm-3,43.81894,R ugm-3,6.0,R ugm-3 (BAM),
16/02/2023,23:00:00,5.8,R ugm-3 (Ref.eq),3.22351,R ugm-3,16.00996,R ugm-3,20.95260,R ugm-3,47.83523,R ugm-3,7.0,R ugm-3 (BAM),
16/02/2023,24:00:00,5.0,R ugm-3 (Ref.eq),2.81982,R ugm-3,12.71968,R ugm-3,17.04335,R ugm-3,51.61414,R ugm-3,7.0,R ugm-3 (BAM),
17/02/2023,01:00:00,5.0,R ugm-3 (Ref.eq),2.40224,R ugm-3,5.85819,R ugm-3,9.54158,R ugm-3,55.93402,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,02:00:00,2.5,R ugm-3 (Ref.eq),1.74909,R ugm-3,3.25767,R ugm-3,5.93957,R ugm-3,57.40891,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,03:00:00,2.5,R ugm-3 (Ref.eq),0.92635,R ugm-3,2.10223,R ugm-3,3.52262,R ugm-3,56.14717,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,04:00:00,2.5,R ugm-3 (Ref.eq),0.79975,R ugm-3,1.87064,R ugm-3,3.09690,R ugm-3,55.28334,R ugm-3,4.0,R ugm-3 (BAM),
17/02/2023,05:00:00,3.3,R ugm-3 (Ref.eq),0.99310,R ugm-3,2.79574,R ugm-3,4.31848,R ugm-3,56.87316,R ugm-3,1.0,R ugm-3 (BAM),
17/02/2023,06:00:00,5.0,R ugm-3 (Ref.eq),0.96365,R ugm-3,4.00874,R ugm-3,5.48631,R ugm-3,62.24189,R ugm-3,2.0,R ugm-3 (BAM),
17/02/2023,07:00:00,2.5,R ugm-3 (Ref.eq),2.31452,R ugm-3,9.83462,R ugm-3,13.38351,R ugm-3,67.71739,R ugm-3,3.0,R ugm-3 (BAM),
17/02/2023,08:00:00,0.0,R ugm-3 (Ref.eq),4.77076,R ugm-3,12.41270,R ugm-3,19.72776,R ugm-3,61.86236,R ugm-3,3.0,R ugm-3 (BAM),
17/02/2023,09:00:00,5.8,R ugm-3 (Ref.eq),4.57820,R ugm-3,12.13500,R ugm-3,19.15480,R ugm-3,63.02007,R ugm-3,2.0,R ugm-3 (BAM),
17/02/2023,10:00:00,5.0,R ugm-3 (Ref.eq),5.44319,R ugm-3,14.24433,R ugm-3,22.59044,R ugm-3,62.95885,R ugm-3,1.0,R ugm-3 (BAM),
17/02/2023,11:00:00,6.7,R ugm-3 (Ref.eq),4.32615,R ugm-3,12.92694,R ugm-3,19.56029,R ugm-3,60.63166,R ugm-3,1.0,R ugm-3 (BAM),
17/02/2023,12:00:00,10.0,R ugm-3 (Ref.eq),5.87592,R ugm-3,14.49762,R ugm-3,23.50724,R ugm-3,59.06414,R ugm-3,4.0,R ugm-3 (BAM),
17/02/2023,13:00:00,10.8,R ugm-3 (Ref.eq),5.08542,R ugm-3,13.95022,R ugm-3,21.74776,R ugm-3,59.27952,R ugm-3,7.0,R ugm-3 (BAM),
17/02/2023,14:00:00,17.5,R ugm-3 (Ref.eq),5.58190,R ugm-3,12.54516,R ugm-3,21.10395,R ugm-3,60.13314,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,15:00:00,12.5,R ugm-3 (Ref.eq),6.32034,R ugm-3,22.89078,R ugm-3,32.58183,R ugm-3,58.42786,R ugm-3,10.0,R ugm-3 (BAM),
17/02/2023,16:00:00,10.8,R ugm-3 (Ref.eq),6.27788,R ugm-3,23.65234,R ugm-3,33.27829,R ugm-3,54.02644,R ugm-3,7.0,R ugm-3 (BAM),
17/02/2023,17:00:00,5.8,R ugm-3 (Ref.eq),4.74106,R ugm-3,22.37937,R ugm-3,29.64890,R ugm-3,53.46301,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,18:00:00,1.7,R ugm-3 (Ref.eq),5.10353,R ugm-3,20.25262,R ugm-3,28.07791,R ugm-3,55.64825,R ugm-3,3.0,R ugm-3 (BAM),
17/02/2023,19:00:00,3.3,R ugm-3 (Ref.eq),5.96125,R ugm-3,21.39983,R ugm-3,30.54029,R ugm-3,55.31616,R ugm-3,5.0,R ugm-3 (BAM),
17/02/2023,20:00:00,5.8,R ugm-3 (Ref.eq),4.74754,R ugm-3,20.31694,R ugm-3,27.59639,R ugm-3,53.04491,R ugm-3,4.0,R ugm-3 (BAM),
17/02/2023,21:00:00,4.2,R ugm-3 (Ref.eq),7.43282,R ugm-3,30.71087,R ugm-3,42.10771,R ugm-3,45.83370,R ugm-3,4.0,R ugm-3 (BAM),
17/02/2023,22:00:00,6.7,R ugm-3 (Ref.eq),7.25293,R ugm-3,16.91616,R ugm-3,28.03716,R ugm-3,36.25663,R ugm-3,6.0,R ugm-3 (BAM),
17/02/2023,23:00:00,8.3,R ugm-3 (Ref.eq),5.43292,R ugm-3,15.90942,R ugm-3,24.23978,R ugm-3,41.54189,R ugm-3,10.0,R ugm-3 (BAM),
17/02/2023,24:00:00,7.5,R ugm-3 (Ref.eq),3.55887,R ugm-3,10.76705,R ugm-3,16.22391,R ugm-3,48.41523,R ugm-3,7.0,R ugm-3 (BAM),
18/02/2023,01:00:00,5.8,R ugm-3 (Ref.eq),2.18663,R ugm-3,6.67955,R ugm-3,10.03234,R ugm-3,56.92920,R ugm-3,7.0,R ugm-3 (BAM),
18/02/2023,02:00:00,4.2,R ugm-3 (Ref.eq),1.07547,R ugm-3,3.90691,R ugm-3,5.55594,R ugm-3,63.48156,R ugm-3,3.0,R ugm-3 (BAM),
18/02/2023,03:00:00,4.2,R ugm-3 (Ref.eq),0.68488,R ugm-3,1.39831,R ugm-3,2.44844,R ugm-3,73.02805,R ugm-3,0.0,R ugm-3 (BAM),
18/02/2023,04:00:00,8.3,R ugm-3 (Ref.eq),0.72076,R ugm-3,1.24216,R ugm-3,2.34731,R ugm-3,83.37902,R ugm-3,2.0,R ugm-3 (BAM),
18/02/2023,05:00:00,10.8,R ugm-3 (Ref.eq),0.55948,R ugm-3,1.68462,R ugm-3,2.54248,R ugm-3,84.00146,R ugm-3,1.0,R ugm-3 (BAM),
18/02/2023,06:00:00,5.8,R ugm-3 (Ref.eq),1.05210,R ugm-3,2.63041,R ugm-3,4.24361,R ugm-3,81.22763,R ugm-3,1.0,R ugm-3 (BAM),
18/02/2023,07:00:00,5.8,R ugm-3 (Ref.eq),0.97302,R ugm-3,5.11325,R ugm-3,6.60519,R ugm-3,78.26676,R ugm-3,4.0,R ugm-3 (BAM),
18/02/2023,08:00:00,5.0,R ugm-3 (Ref.eq),1.83657,R ugm-3,7.35183,R ugm-3,10.16787,R ugm-3,73.37830,R ugm-3,3.0,R ugm-3 (BAM),
18/02/2023,09:00:00,5.8,R ugm-3 (Ref.eq),3.01657,R ugm-3,9.94714,R ugm-3,14.57247,R ugm-3,68.62539,R ugm-3,1.0,R ugm-3 (BAM),
18/02/2023,10:00:00,8.3,R ugm-3 (Ref.eq),2.46889,R ugm-3,9.23410,R ugm-3,13.01968,R ugm-3,68.41295,R ugm-3,3.0,R ugm-3 (BAM),
18/02/2023,11:00:00,6.7,R ugm-3 (Ref.eq),2.67436,R ugm-3,12.20803,R ugm-3,16.30866,R ugm-3,66.14638,R ugm-3,3.0,R ugm-3 (BAM),
18/02/2023,12:00:00,6.7,R ugm-3 (Ref.eq),3.49400,R ugm-3,14.08526,R ugm-3,19.44265,R ugm-3,62.39441,R ugm-3,3.0,R ugm-3 (BAM),
