date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1619308800,1,220.3,0.0,9.85,78.68,5.96,2.28,5.03,0.39
1619312400,2,220.3,0.0,9.0,80.82,5.9,2.27,5.09,0.36
1619316000,2,220.3,0.0,8.31,81.54,5.84,2.13,4.73,0.34
1619319600,2,216.96,0.0,7.97,80.11,5.84,1.99,4.5,0.31
1619323200,1,216.96,0.0,7.97,76.53,6.02,1.94,4.42,0.28
1619326800,1,216.96,0.0,8.48,74.39,6.44,1.92,4.31,0.28
1619330400,1,220.3,0.06,10.88,73.67,6.97,1.9,4.01,0.34
1619334000,1,220.3,0.34,12.0,75.1,6.56,1.69,3.36,0.4
1619337600,1,220.3,0.87,10.97,77.96,6.26,1.46,2.82,0.48
1619341200,1,220.3,1.3,8.91,79.39,6.08,1.32,2.52,0.55
1619344800,2,216.96,1.41,6.77,82.97,5.48,1.18,2.21,0.53
1619348400,2,213.62,1.22,5.57,86.55,5.07,1.09,2.0,0.47
1619352000,2,211.95,1.13,4.88,89.41,4.65,1.08,1.97,0.48
1619355600,2,211.95,1.27,4.28,92.98,4.41,1.12,1.93,0.53
1619359200,2,210.29,1.19,4.24,95.84,4.29,1.16,1.89,0.62
1619362800,2,210.29,1.12,4.46,94.41,4.05,1.17,1.85,0.77
1619366400,2,210.29,1.22,5.66,89.41,4.23,1.27,1.95,1.03
1619370000,2,213.62,1.3,7.63,84.4,4.71,1.4,2.13,1.31
1619373600,2,220.3,0.94,9.43,81.54,5.31,1.47,2.38,1.5
1619377200,2,223.64,0.22,10.97,83.69,5.78,1.5,2.8,1.47
1619380800,2,223.64,0.0,10.88,87.98,5.96,1.52,3.19,1.46
1619384400,2,223.64,0.0,10.8,89.41,5.96,1.58,3.47,1.52
1619388000,2,223.64,0.0,10.2,90.12,5.66,1.5,3.43,1.55
1619391600,2,220.3,0.0,8.57,90.84,5.13,1.36,3.37,1.5
1619395200,2,223.64,0.0,8.31,90.84,5.78,1.39,3.6,1.43
1619398800,2,223.64,0.0,8.23,91.55,6.26,1.44,3.81,1.39
1619402400,2,223.64,0.0,7.8,91.55,6.32,1.43,3.86,1.43
1619406000,2,220.3,0.0,7.54,91.55,6.32,1.4,3.79,1.49
1619409600,2,220.3,0.0,7.2,91.55,6.26,1.36,3.66,1.49
1619413200,2,220.3,0.0,7.71,90.12,6.5,1.35,3.47,1.46
1619416800,2,223.64,0.05,10.97,86.55,7.51,1.51,3.47,1.52
1619420400,2,226.97,0.42,14.74,82.97,8.23,1.66,3.47,1.58
1619424000,2,226.97,0.79,15.25,82.97,8.35,1.64,3.31,1.58
1619427600,2,226.97,0.99,13.54,84.4,8.23,1.55,3.13,1.44
1619431200,2,223.64,1.29,11.14,87.98,7.87,1.44,2.92,1.14
1619434800,2,220.3,1.61,9.77,90.84,7.99,1.44,2.86,0.89
1619438400,2,220.3,1.87,8.57,92.98,7.75,1.5,2.89,0.77
1619442000,2,216.96,2.12,7.71,97.28,7.57,1.66,3.03,0.75
1619445600,2,216.96,2.07,7.71,100.14,7.63,1.81,3.16,0.78
1619449200,2,216.96,1.98,7.88,104.43,7.45,1.9,3.2,0.82
1619452800,2,216.96,2.38,9.85,104.43,8.11,2.06,3.38,0.93
1619456400,2,223.64,2.6,13.71,98.71,9.3,2.27,3.71,1.05
1619460000,2,226.97,1.87,16.97,91.55,10.13,2.37,3.98,1.05
1619463600,2,233.65,0.35,21.94,82.25,11.92,2.59,4.4,1.03
1619467200,1,240.33,0.0,23.99,75.82,13.11,2.85,4.81,1.01
1619470800,1,247.0,0.0,25.36,72.96,13.47,3.1,5.16,0.93
1619474400,1,253.68,0.0,29.82,65.8,12.52,3.56,5.68,0.74
1619478000,1,260.35,0.0,33.24,57.94,10.61,3.87,5.98,0.48
1619481600,1,260.35,0.0,33.24,54.36,9.54,3.92,6.03,0.37
1619485200,1,270.37,0.01,36.33,45.42,8.7,4.41,6.52,0.33
1619488800,2,283.72,0.06,42.5,33.26,8.58,5.4,7.58,0.33
1619492400,2,300.41,0.2,47.98,23.25,10.01,6.67,8.95,0.38
1619496000,2,313.76,0.59,54.15,14.66,12.28,8.1,10.5,0.47
1619499600,2,333.79,2.54,62.38,6.17,13.59,9.76,12.31,0.53
1619503200,2,390.53,22.58,68.55,3.09,18.12,13.94,16.76,0.92
1619506800,2,460.63,59.9,68.55,7.78,21.46,19.49,22.63,1.14
1619510400,3,500.68,85.83,67.86,11.27,23.37,23.81,27.22,1.14
1619514000,4,500.68,85.83,67.86,16.45,27.18,26.52,30.18,1.14
1619517600,2,277.04,10.95,32.9,77.25,21.94,13.79,16.35,0.74
1619521200,2,253.68,6.43,23.99,91.55,17.41,12.81,14.91,0.81
1619524800,2,250.34,5.36,22.96,95.84,17.64,13.12,15.1,0.78
1619528400,2,243.66,3.16,21.94,98.71,16.21,9.9,11.55,0.89
1619532000,2,236.99,2.1,21.25,98.71,15.02,7.73,9.17,0.93
1619535600,2,236.99,1.93,22.28,98.71,15.5,7.52,8.98,1.03
1619539200,2,247.0,2.54,30.5,87.26,20.03,8.34,9.94,1.28
1619542800,2,267.03,3.35,45.24,68.67,25.99,12.76,14.75,1.6
1619546400,2,270.37,1.93,51.41,57.94,23.37,18.62,21.08,2.47
1619550000,3,260.35,0.28,47.3,54.36,17.88,23.48,25.98,4.12
1619553600,4,263.69,0.0,42.16,56.51,15.5,27.75,30.18,4.56
1619557200,4,267.03,0.0,38.73,60.8,13.59,31.63,34.11,4.24
1619560800,4,263.69,0.0,34.96,63.66,11.44,33.74,36.29,3.61
1619564400,4,257.02,0.0,32.9,61.51,10.49,33.57,36.03,2.12
1619568000,4,257.02,0.0,32.9,55.79,11.33,31.69,34.04,0.98
1619571600,4,253.68,0.0,31.53,54.36,12.04,30.59,32.81,0.82
1619575200,4,250.34,0.0,27.42,56.51,11.56,28.34,30.19,1.09
1619578800,4,247.0,0.0,22.96,58.65,10.97,25.08,26.55,1.3
1619582400,3,243.66,0.0,20.05,56.51,10.85,23.38,24.65,1.3
1619586000,3,247.0,0.01,20.91,50.78,11.68,23.42,24.69,1.24
1619589600,3,260.35,0.25,29.82,38.62,14.19,24.44,25.89,1.27
1619593200,4,280.38,2.12,41.13,25.39,16.93,27.46,29.13,1.54
1619596800,4,290.39,5.2,47.3,19.31,19.07,32.04,33.95,2.25
1619600400,4,290.39,4.92,48.67,21.99,20.98,36.51,38.58,3.61
1619604000,4,270.37,2.1,37.36,44.35,18.36,30.97,32.71,5.07
1619607600,2,247.0,1.23,27.76,67.95,15.14,19.45,20.66,4.31
1619611200,2,230.31,0.77,19.88,83.69,10.97,12.68,13.58,3.64
1619614800,2,223.64,0.45,13.02,95.84,8.23,9.56,10.38,3.36
1619618400,2,220.3,0.37,11.14,103.0,7.45,7.48,8.23,2.95
1619622000,2,220.3,0.35,11.31,104.43,7.33,6.6,7.34,2.95
1619625600,2,220.3,0.33,13.37,104.43,7.39,6.64,7.26,2.91
1619629200,2,223.64,0.26,15.25,101.57,7.51,6.69,7.2,2.66
1619632800,2,226.97,0.13,15.77,100.14,7.87,7.75,8.26,2.53
1619636400,2,230.31,0.02,14.74,101.57,8.23,9.11,9.68,2.44
1619640000,2,230.31,0.0,13.02,100.14,7.99,9.79,10.45,2.22
1619643600,2,226.97,0.0,11.82,97.28,7.27,9.38,10.05,1.9
1619647200,2,223.64,0.0,10.63,97.28,6.62,9.94,10.66,1.63
1619650800,2,216.96,0.0,8.74,98.71,5.96,10.32,11.17,1.43
1619654400,2,213.62,0.0,7.37,98.71,5.66,8.92,9.92,1.25
1619658000,2,211.95,0.0,6.94,97.28,5.66,6.97,8.24,1.24
1619661600,2,213.62,0.0,7.2,94.41,6.08,5.96,7.56,1.39
1619665200,2,216.96,0.0,7.71,91.55,6.68,6.16,7.82,1.44
1619668800,2,220.3,0.0,8.65,90.12,7.51,7.26,8.95,1.44
1619672400,2,223.64,0.0,10.88,85.83,8.7,8.83,10.66,1.44
1619676000,2,233.65,0.36,17.14,78.68,10.61,10.36,12.11,1.46
1619679600,2,247.0,2.74,23.99,70.81,12.99,11.73,13.35,1.58
1619683200,2,253.68,5.25,25.36,67.95,14.66,12.32,13.82,1.98
1619686800,2,250.34,5.09,21.59,71.53,13.95,11.4,12.76,2.28
1619690400,2,226.97,2.01,10.97,94.41,7.87,6.96,7.78,1.98
1619694000,2,216.96,1.29,8.57,98.71,6.8,4.03,4.54,1.43
1619697600,2,216.96,1.01,8.57,97.28,6.56,2.61,3.03,1.14
1619701200,2,213.62,1.23,8.48,95.84,6.44,1.79,2.17,1.05
1619704800,2,213.62,1.13,9.0,94.41,6.56,1.55,1.9,0.98
1619708400,2,211.95,0.95,9.68,94.41,6.56,1.51,1.85,0.98
1619712000,2,213.62,1.05,13.88,88.69,7.87,1.82,2.18,1.09
1619715600,1,223.64,1.24,22.96,76.53,10.73,2.48,2.9,1.31
1619719200,1,240.33,0.89,32.56,63.66,14.31,3.3,3.81,1.62
1619722800,2,270.37,0.45,50.72,40.05,19.55,5.07,5.75,2.15
1619726400,2,313.76,1.26,70.6,13.95,22.65,7.43,8.34,2.72
1619730000,2,340.46,5.76,77.46,2.82,21.94,9.05,10.15,2.57
1619733600,2,347.14,7.6,75.4,1.45,18.6,9.11,10.28,1.79
1619737200,2,317.1,1.98,67.86,8.23,14.66,7.29,8.37,1.35
1619740800,2,280.38,0.12,50.04,25.75,11.92,5.2,6.19,1.27
1619744400,1,260.35,0.03,38.39,35.41,9.78,4.63,5.67,1.19
1619748000,1,260.35,0.05,37.01,32.9,8.58,5.01,6.19,0.93
1619751600,1,267.03,0.09,38.73,29.68,8.82,5.7,7.04,0.79
1619755200,2,277.04,0.13,41.13,27.18,9.54,6.47,7.97,0.68
1619758800,2,283.72,0.19,44.55,26.82,10.97,7.14,8.8,0.59
1619762400,2,300.41,3.69,53.47,24.68,15.74,8.72,10.58,0.71
1619766000,2,317.1,14.75,53.47,32.54,21.46,9.92,11.95,0.9
1619769600,2,333.79,26.82,52.78,34.33,26.23,11.47,13.65,1.24
1619773200,2,330.45,29.5,47.3,38.98,30.28,11.9,14.22,1.5
1619776800,2,236.99,5.59,17.99,85.12,13.23,3.15,4.34,0.81
1619780400,2,223.64,3.27,11.65,95.84,10.37,1.79,2.61,0.65
1619784000,2,220.3,2.65,10.03,100.14,9.54,1.66,2.36,0.61
1619787600,2,216.96,2.12,9.0,104.43,8.58,1.63,2.23,0.59
1619791200,2,216.96,1.84,9.0,107.29,8.35,1.63,2.14,0.58
1619794800,2,216.96,1.73,9.94,107.29,8.58,1.65,2.11,0.59
1619798400,2,220.3,1.84,13.54,103.0,9.54,1.75,2.18,0.65
1619802000,2,226.97,2.15,20.91,92.98,11.56,2.13,2.59,0.79
1619805600,2,236.99,1.68,29.47,80.82,13.71,2.93,3.48,0.92
1619809200,2,263.69,0.89,51.41,50.78,16.45,5.24,6.03,1.33
1619812800,2,287.06,0.61,70.6,18.77,15.26,6.89,7.96,1.43
1619816400,2,287.06,2.07,69.92,7.6,11.56,6.84,7.98,0.99
1619820000,2,290.39,5.25,63.75,2.95,9.06,7.13,8.29,0.74
1619823600,2,297.07,9.95,61.01,0.35,7.45,7.71,8.9,0.6
1619827200,2,310.42,14.19,62.38,0.03,7.27,8.83,10.06,0.55
1619830800,2,323.77,16.76,66.49,0.0,7.39,10.33,11.72,0.52
1619834400,2,340.46,18.11,69.23,0.0,7.27,11.5,13.12,0.48
1619838000,2,353.81,20.12,69.23,0.0,7.51,12.46,14.19,0.46
1619841600,2,347.14,18.33,63.06,0.04,7.21,12.27,13.86,0.49
1619845200,2,313.76,11.4,54.15,0.37,6.74,10.72,12.03,0.49
1619848800,2,293.73,11.18,46.61,6.8,8.46,10.29,11.42,0.63
1619852400,2,287.06,15.2,40.1,22.89,11.8,10.59,11.67,0.89
1619856000,2,293.73,21.01,39.76,31.47,14.78,11.57,12.77,1.17
1619859600,2,287.06,20.56,36.67,39.34,18.36,11.72,13.15,1.36
1619863200,2,223.64,3.13,11.65,92.98,8.46,3.38,4.14,0.69
1619866800,2,213.62,1.79,6.86,98.71,6.38,1.91,2.35,0.48
1619870400,2,210.29,1.5,5.83,98.71,5.78,1.75,2.08,0.4
1619874000,2,208.62,1.23,5.23,101.57,5.13,1.73,2.02,0.38
1619877600,2,206.95,1.05,5.1,104.43,5.01,1.75,2.04,0.41
1619881200,2,206.95,0.91,5.31,104.43,4.89,1.69,2.01,0.45
1619884800,2,206.95,1.09,7.71,100.14,5.72,1.66,1.98,0.53
1619888400,2,210.29,1.4,12.68,91.55,7.39,1.78,2.08,0.65
1619892000,2,213.62,1.03,17.31,82.97,8.58,1.95,2.25,0.73
1619895600,1,220.3,0.33,22.96,73.67,9.89,2.35,2.72,0.86
1619899200,1,230.31,0.01,29.47,62.94,12.04,3.0,3.5,1.01
1619902800,1,243.66,0.0,33.93,56.51,13.35,3.64,4.24,1.01
1619906400,2,270.37,0.11,50.72,33.62,12.76,5.48,6.24,0.86
1619910000,2,297.07,1.06,68.55,9.74,10.73,7.68,8.58,0.63
1619913600,2,307.08,3.49,71.29,1.54,10.13,8.79,9.76,0.54
1619917200,2,300.41,5.36,64.43,0.48,10.49,8.79,9.81,0.5
1619920800,2,293.73,5.59,58.26,0.49,9.78,8.64,9.71,0.4
1619924400,2,290.39,5.7,55.52,0.45,8.7,8.99,10.01,0.3
1619928000,2,293.73,6.43,54.84,0.31,7.99,9.66,10.58,0.23
1619931600,2,293.73,7.38,56.21,0.3,8.35,10.29,11.24,0.24
1619935200,2,310.42,16.32,54.84,4.6,10.97,12.2,13.28,0.36
1619938800,2,320.44,28.39,47.98,12.52,14.42,14.18,15.54,0.43
1619942400,2,343.8,42.02,47.3,16.99,16.45,15.68,17.31,0.62
1619946000,2,363.83,52.75,49.35,19.67,19.07,18.16,20.0,0.84
1619949600,2,233.65,4.97,17.99,88.69,13.95,5.25,6.49,0.71
1619953200,2,216.96,2.32,10.2,101.57,8.11,3.1,3.93,0.61
1619956800,2,213.62,1.54,7.8,107.29,6.44,3.02,3.67,0.53
1619960400,2,213.62,1.13,6.26,110.15,5.84,3.09,3.6,0.49
1619964000,2,213.62,0.94,5.44,111.58,5.42,2.81,3.23,0.52
1619967600,2,210.29,0.77,4.97,114.44,4.65,2.47,2.8,0.56
1619971200,2,208.62,0.62,5.18,114.44,4.23,2.3,2.55,0.62
1619974800,2,206.95,0.45,6.08,110.15,3.99,2.13,2.35,0.71
1619978400,2,206.95,0.23,6.86,103.0,3.76,1.92,2.15,0.85
1619982000,2,206.95,0.07,9.51,94.41,4.53,2.22,2.49,1.03
1619985600,2,208.62,0.0,11.82,86.55,5.01,2.68,3.03,1.2
1619989200,2,210.29,0.0,12.34,84.4,4.77,3.11,3.48,1.38
1619992800,2,211.95,0.0,12.0,82.97,4.11,3.75,4.15,1.5
1619996400,2,211.95,0.0,10.97,80.82,3.49,4.66,5.07,1.55
1620000000,1,211.95,0.0,10.88,76.53,3.67,4.89,5.34,1.49
1620003600,1,210.29,0.0,10.45,70.81,3.64,4.16,4.6,1.11
1620007200,1,206.95,0.0,9.68,66.52,3.25,3.51,3.95,0.64
1620010800,1,203.61,0.0,8.74,62.94,2.89,2.94,3.39,0.45
1620014400,1,201.94,0.0,8.05,60.8,2.74,2.79,3.28,0.42
1620018000,1,203.61,0.0,9.17,59.37,3.31,3.24,3.76,0.48
1620021600,1,210.29,0.06,14.91,58.65,5.19,4.96,5.52,0.63
1620025200,1,210.29,0.22,17.31,63.66,6.38,4.96,5.55,0.8
1620028800,1,208.62,0.59,18.51,61.51,6.91,3.63,4.29,0.95
1620032400,1,205.28,0.82,15.42,65.09,6.86,2.62,3.38,0.9
1620036000,2,200.27,0.41,7.28,90.12,4.35,1.56,2.31,0.48
1620039600,2,196.93,0.36,5.66,100.14,3.73,1.7,2.66,0.31
1620043200,2,195.27,0.3,5.1,103.0,3.43,1.93,3.06,0.27
1620046800,2,195.27,0.19,4.41,107.29,3.04,1.85,2.95,0.24
1620050400,2,193.6,0.15,3.86,110.15,2.74,1.94,3.07,0.28
1620054000,2,190.26,0.13,3.77,110.15,2.56,1.95,3.07,0.28
1620057600,2,190.26,0.12,4.16,110.15,2.68,1.9,2.72,0.29
1620061200,2,190.26,0.1,4.37,107.29,2.56,1.65,2.1,0.25
1620064800,2,190.26,0.04,4.28,104.43,2.38,1.34,1.71,0.17
1620068400,2,190.26,0.01,3.94,103.0,2.24,1.15,1.48,0.1
1620072000,2,190.26,0.0,3.51,101.57,2.03,1.14,1.39,0.07
1620075600,2,191.93,0.0,3.26,97.28,1.91,1.22,1.45,0.06
1620079200,2,191.93,0.0,3.21,92.98,1.94,1.32,1.61,0.06
1620082800,2,190.26,0.0,2.96,90.84,2.12,1.64,1.98,0.06
1620086400,2,191.93,0.0,2.59,85.83,2.09,2.08,2.34,0.1
1620090000,2,195.27,0.0,2.01,80.11,1.7,2.07,2.62,0.21
1620093600,2,195.27,0.0,1.59,80.11,1.52,2.06,3.57,0.33
1620097200,1,193.6,0.0,1.46,79.39,1.46,2.02,3.75,0.36
1620100800,2,193.6,0.0,1.56,80.11,1.54,1.73,2.62,0.35
1620104400,2,195.27,0.0,2.16,80.11,1.73,1.17,1.57,0.37
1620108000,1,201.94,0.11,4.11,75.82,2.06,0.67,0.98,0.47
1620111600,1,206.95,0.64,5.44,72.24,2.21,0.5,0.83,0.55
1620115200,1,205.28,0.94,4.8,75.1,2.15,0.5,0.77,0.59
1620118800,1,200.27,0.85,3.6,78.68,1.97,0.5,0.71,0.6
1620122400,2,196.93,0.69,2.74,82.97,1.8,0.5,0.68,0.57
1620126000,2,195.27,0.61,2.31,85.83,1.79,0.5,0.66,0.51
1620129600,2,196.93,0.57,2.14,87.26,1.74,0.5,0.64,0.46
1620133200,2,196.93,0.56,2.08,88.69,1.71,0.5,0.64,0.44
1620136800,2,198.6,0.55,2.12,90.84,1.74,0.5,0.64,0.44
1620140400,2,198.6,0.56,2.31,91.55,1.74,0.5,0.64,0.46
1620144000,2,198.6,0.62,2.96,89.41,1.82,0.5,0.65,0.5
1620147600,2,198.6,0.64,4.03,85.83,2.06,0.5,0.68,0.59
1620151200,2,200.27,0.42,4.88,84.4,2.35,0.51,0.7,0.69
1620154800,2,205.28,0.15,7.2,81.54,3.34,0.63,0.86,0.87
1620158400,1,211.95,0.0,9.08,77.96,4.17,0.78,1.05,1.12
1620162000,1,213.62,0.0,10.2,72.96,4.65,0.91,1.22,1.36
1620165600,1,216.96,0.0,10.8,69.38,4.77,1.0,1.35,1.57
1620169200,1,213.62,0.0,9.77,65.8,4.35,0.93,1.28,1.62
1620172800,1,211.95,0.0,8.48,62.23,4.17,0.86,1.22,1.57
1620176400,1,211.95,0.0,7.37,58.65,3.99,0.82,1.19,1.43
1620180000,1,213.62,0.0,6.6,54.36,3.87,0.78,1.18,1.25
1620183600,1,213.62,0.0,6.17,52.93,3.79,0.76,1.17,1.03
1620187200,1,216.96,0.0,6.0,52.93,3.73,0.72,1.13,0.86
1620190800,1,213.62,0.01,6.51,52.21,3.93,0.71,1.09,0.75
1620194400,1,216.96,0.37,8.65,50.78,4.41,0.81,1.18,0.75
1620198000,1,220.3,1.75,10.54,50.07,4.95,0.92,1.27,0.82
1620201600,1,220.3,3.05,10.37,51.5,5.25,0.94,1.26,0.97
1620205200,1,220.3,3.3,9.08,54.36,5.25,0.89,1.19,1.08
1620208800,1,211.95,2.01,5.91,67.23,3.87,0.6,0.78,0.71
1620212400,1,208.62,1.55,4.71,74.39,3.55,0.54,0.68,0.56
1620216000,1,206.95,1.38,4.24,77.96,3.43,0.58,0.7,0.52
1620219600,2,205.28,1.13,3.86,81.54,3.04,0.59,0.7,0.49
1620223200,2,203.61,0.92,3.73,82.97,2.77,0.61,0.71,0.47
1620226800,2,203.61,0.75,3.9,82.97,2.62,0.67,0.77,0.48
1620230400,1,206.95,0.87,5.91,78.68,3.25,0.9,1.01,0.51
1620234000,1,210.29,1.13,9.6,71.53,4.29,1.17,1.29,0.54
1620237600,1,213.62,0.91,12.85,65.8,5.19,1.28,1.41,0.57
1620241200,1,220.3,0.33,17.65,58.65,6.74,1.43,1.61,0.59
1620244800,1,223.64,0.01,20.56,50.07,7.27,1.56,1.78,0.55
1620248400,1,223.64,0.01,20.91,46.49,6.68,1.58,1.81,0.48
1620252000,1,230.31,0.02,22.62,42.56,5.66,1.67,1.94,0.38
1620255600,1,230.31,0.02,24.33,37.19,4.65,1.73,2.03,0.29
1620259200,1,230.31,0.02,23.31,34.69,4.11,1.73,2.07,0.25
1620262800,1,230.31,0.04,23.31,30.4,3.61,1.87,2.25,0.22
1620266400,1,233.65,0.1,23.99,24.32,3.34,2.1,2.56,0.21
1620270000,1,236.99,0.19,24.68,19.49,3.46,2.29,2.82,0.25
1620273600,1,240.33,0.33,25.02,15.74,3.79,2.45,3.06,0.31
1620277200,1,243.66,0.66,26.73,12.7,4.47,2.93,3.59,0.34
1620280800,1,257.02,3.86,31.53,8.85,6.5,4.35,5.11,0.49
1620284400,1,263.69,8.27,34.62,9.3,9.06,5.49,6.32,0.66
1620288000,1,267.03,14.31,32.22,11.62,10.25,5.5,6.4,0.84
1620291600,1,260.35,15.42,28.1,16.27,11.09,4.69,5.63,1.08
1620295200,1,220.3,2.15,11.31,60.08,5.84,1.58,1.93,0.6
1620298800,1,216.96,1.68,8.65,66.52,5.25,1.05,1.26,0.42
1620302400,1,216.96,1.84,8.65,66.52,5.66,1.01,1.19,0.4
1620306000,1,213.62,1.87,7.63,67.23,5.54,0.94,1.07,0.38
1620309600,1,211.95,1.79,6.34,70.1,5.19,0.86,0.97,0.38
1620313200,1,208.62,1.62,5.66,75.1,4.77,0.8,0.9,0.4
1620316800,1,210.29,1.79,6.94,78.68,5.07,0.95,1.07,0.47
1620320400,1,216.96,1.93,9.85,79.39,5.84,1.32,1.47,0.62
1620324000,2,223.64,1.26,11.65,83.69,6.32,1.55,1.74,0.78
1620327600,2,230.31,0.43,15.42,80.11,7.75,1.71,1.96,0.97
1620331200,1,233.65,0.01,19.54,70.81,9.06,1.84,2.17,1.2
1620334800,1,230.31,0.0,20.39,62.94,8.58,1.73,2.09,1.44
1620338400,1,226.97,0.0,20.05,56.51,7.51,1.52,1.89,1.71
1620342000,1,220.3,0.0,16.45,56.51,5.96,1.19,1.56,1.92
1620345600,1,216.96,0.0,12.17,61.51,4.89,0.97,1.36,2.09
1620349200,1,213.62,0.0,8.91,65.09,4.29,0.89,1.32,2.38
1620352800,1,213.62,0.0,7.8,65.09,4.29,0.94,1.42,2.63
1620356400,1,213.62,0.0,7.37,64.37,4.53,1.02,1.57,2.6
1620360000,1,213.62,0.0,7.28,64.37,4.77,1.06,1.71,2.19
1620363600,1,216.96,0.01,8.05,64.37,5.25,1.08,1.81,1.68
1620367200,1,220.3,0.54,11.31,61.51,6.26,1.24,2.08,1.33
1620370800,1,230.31,2.77,14.91,59.37,7.63,1.49,2.43,1.25
1620374400,1,233.65,5.09,15.59,59.37,8.82,1.67,2.69,1.35
1620378000,1,230.31,5.36,13.54,63.66,9.06,1.69,2.75,1.35
1620381600,1,216.96,2.4,7.54,79.39,5.42,1.13,1.92,0.84
1620385200,2,211.95,1.26,5.91,90.12,4.17,0.85,1.4,0.64
1620388800,2,210.29,0.71,5.27,94.41,3.46,0.79,1.25,0.66
1620392400,2,206.95,0.46,4.33,95.84,2.8,0.85,1.26,0.74
1620396000,2,208.62,0.38,3.9,94.41,2.53,1.0,1.33,0.82
1620399600,2,208.62,0.34,4.2,92.98,2.59,1.24,1.52,0.96
1620403200,2,210.29,0.31,5.74,90.12,3.31,1.47,1.79,1.06
1620406800,2,210.29,0.25,7.63,89.41,3.99,1.74,2.19,1.06
1620410400,2,210.29,0.15,9.17,89.41,4.71,1.95,2.61,1.03
1620414000,1,220.3,0.13,19.71,75.82,6.8,2.62,3.55,1.14
1620417600,1,230.31,0.01,28.1,60.08,7.27,3.23,4.36,1.28
1620421200,1,233.65,0.0,30.16,53.64,6.91,3.57,4.83,1.28
1620424800,1,236.99,0.01,30.16,52.21,6.38,3.94,5.28,0.88
1620428400,1,233.65,0.0,25.71,57.94,5.48,3.65,4.93,0.55
1620432000,1,223.64,0.0,17.99,65.09,4.29,3.21,4.37,0.34
1620435600,1,213.62,0.0,11.48,71.53,3.43,2.92,3.87,0.27
1620439200,1,210.29,0.0,8.48,74.39,3.16,2.83,3.56,0.35
1620442800,1,206.95,0.0,6.94,75.1,2.98,2.32,2.94,0.52
1620446400,2,205.28,0.0,4.28,80.82,2.65,1.52,1.89,0.73
1620450000,1,206.95,0.0,4.97,70.1,2.53,1.76,1.99,0.62
1620453600,1,208.62,0.02,6.51,62.23,2.33,2.17,2.32,0.38
1620457200,1,205.28,0.07,7.11,62.94,2.09,2.01,2.13,0.29
1620460800,1,201.94,0.16,7.63,60.08,2.03,1.74,1.85,0.21
1620464400,1,195.27,0.24,7.28,59.37,1.97,1.33,1.42,0.13
1620468000,1,190.26,0.23,5.23,58.65,1.68,1.0,1.1,0.12
1620471600,1,186.92,0.29,4.97,55.79,2.03,1.37,1.61,0.14
1620475200,1,185.25,0.46,5.66,55.08,2.62,2.79,3.7,0.17
1620478800,1,183.58,0.76,4.58,60.8,2.74,3.69,6.07,0.19
1620482400,1,181.91,0.63,3.86,67.23,2.65,3.69,7.81,0.27
1620486000,1,181.91,0.56,3.51,71.53,2.5,3.25,7.29,0.34
1620489600,1,180.24,0.61,3.64,74.39,2.41,2.86,6.44,0.44
1620493200,1,180.24,0.69,4.28,75.82,2.62,2.93,6.48,0.55
1620496800,1,178.58,0.58,5.14,76.53,2.92,3.2,6.75,0.58
1620500400,1,178.58,0.24,6.43,78.68,3.19,3.42,6.71,0.56
1620504000,2,178.58,0.01,7.28,80.82,3.43,3.55,6.75,0.58
1620507600,2,180.24,0.0,7.63,82.25,3.61,3.7,6.93,0.62
1620511200,2,181.91,0.0,7.45,82.25,3.52,3.78,6.9,0.66
1620514800,2,181.91,0.0,6.77,81.54,3.22,3.68,6.57,0.63
1620518400,1,181.91,0.0,6.34,79.39,3.07,3.36,6.0,0.55
1620522000,1,180.24,0.0,6.0,76.53,2.95,2.91,5.29,0.46
1620525600,1,180.24,0.0,5.66,73.67,2.8,2.52,4.67,0.43
1620529200,1,180.24,0.0,5.14,70.81,2.59,2.21,4.04,0.42
1620532800,1,180.24,0.0,4.67,69.38,2.38,1.98,3.59,0.42
1620536400,1,178.58,0.0,4.46,67.23,2.24,1.8,3.22,0.4
1620540000,1,180.24,0.18,5.1,65.8,2.24,1.6,2.79,0.39
1620543600,1,180.24,0.61,5.66,64.37,2.27,1.42,2.38,0.4
1620547200,1,178.58,0.82,5.06,65.09,2.18,1.28,2.02,0.4
1620550800,1,175.24,0.77,4.24,65.8,2.09,1.21,1.78,0.4
1620554400,1,173.57,0.62,3.38,66.52,1.86,1.0,1.34,0.34
1620558000,1,173.57,0.54,3.09,66.52,1.8,0.9,1.13,0.3
1620561600,1,173.57,0.51,2.87,67.23,1.68,0.87,1.07,0.3
1620565200,1,173.57,0.45,2.79,67.95,1.59,0.86,1.07,0.32
1620568800,1,173.57,0.36,3.09,68.67,1.62,0.87,1.12,0.37
1620572400,1,173.57,0.28,3.6,69.38,1.64,0.88,1.16,0.46
1620576000,1,175.24,0.27,5.06,68.67,1.83,0.94,1.24,0.6
1620579600,1,176.91,0.29,7.2,66.52,2.33,1.1,1.46,0.78
1620583200,1,178.58,0.2,9.34,62.94,3.01,1.35,1.72,0.92
1620586800,1,180.24,0.06,11.14,56.51,3.93,1.51,1.81,0.79
1620590400,1,181.91,0.0,11.82,52.93,4.23,1.58,1.83,0.55
1620594000,1,183.58,0.0,12.0,52.21,4.05,1.75,1.97,0.38
