date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp_C,percent_humidity,precipitation,rain,snowfall,surface_pressure,wind_speed_10m,wind_speed_100m,wind_direction,day,month,hour
2021-03-01 05:00:00,2,243.66,0.01,20.22,42.2,10.01,18.62,20.12,0.21,4.3,99,0.0,0.0,0.0,1031.6,15.2,25.3,54,0,3,5
2021-03-01 06:00:00,3,247.0,0.02,23.31,36.84,10.85,20.97,22.43,0.22,4.5,98,0.0,0.0,0.0,1031.3,15.9,25.6,57,0,3,6
2021-03-01 07:00:00,3,257.02,0.09,29.82,29.68,12.64,22.9,24.45,0.33,4.6,98,0.0,0.0,0.0,1031.4,15.9,26.3,62,0,3,7
2021-03-01 08:00:00,4,270.37,0.43,38.04,20.92,14.66,25.2,27.01,0.48,5.1,95,0.0,0.0,0.0,1031.6,17.1,25.3,65,0,3,8
2021-03-01 09:00:00,4,280.38,1.51,42.16,15.02,15.97,27.91,30.07,0.56,5.9,91,0.0,0.0,0.0,1031.6,18.0,24.8,74,0,3,9
2021-03-01 10:00:00,4,283.72,5.64,35.3,19.49,16.45,29.75,32.27,0.63,7.0,85,0.0,0.0,0.0,1031.5,17.5,23.3,76,0,3,10
2021-03-01 11:00:00,4,280.38,9.72,26.73,27.54,16.69,29.53,32.24,0.81,8.4,78,0.0,0.0,0.0,1031.3,16.9,22.3,74,0,3,11
2021-03-01 12:00:00,4,280.38,11.18,21.59,34.69,16.21,28.18,31.04,1.14,8.7,74,0.0,0.0,0.0,1030.9,17.6,23.0,75,0,3,12
2021-03-01 13:00:00,4,277.04,10.39,19.71,41.13,15.02,26.26,29.09,1.49,9.5,71,0.0,0.0,0.0,1030.4,17.9,23.1,75,0,3,13
2021-03-01 14:00:00,4,277.04,9.72,20.91,43.27,15.02,25.91,28.85,1.76,9.7,70,0.0,0.0,0.0,1029.9,18.3,23.7,75,0,3,14
2021-03-01 15:00:00,4,277.04,8.16,22.62,45.06,15.14,25.04,27.85,1.93,9.2,72,0.0,0.0,0.0,1029.6,18.0,23.5,74,0,3,15
2021-03-01 16:00:00,3,280.38,6.76,27.76,42.56,17.17,24.73,27.23,1.77,8.1,77,0.0,0.0,0.0,1029.3,17.4,23.5,72,0,3,16
2021-03-01 17:00:00,4,283.72,3.91,36.67,32.19,17.88,25.41,27.7,1.31,6.5,84,0.0,0.0,0.0,1029.3,16.2,25.5,73,0,3,17
2021-03-01 18:00:00,4,283.72,0.6,45.24,22.71,16.93,25.65,27.76,0.91,5.0,90,0.0,0.0,0.0,1029.7,14.8,26.2,76,0,3,18
2021-03-01 19:00:00,3,287.06,0.38,47.98,20.03,15.97,24.89,26.85,0.77,4.5,91,0.0,0.0,0.0,1030.0,18.2,25.9,81,0,3,19
2021-03-01 20:00:00,3,290.39,0.38,50.72,19.49,15.74,23.74,25.47,0.7,4.2,91,0.0,0.0,0.0,1029.8,17.6,25.6,79,0,3,20
2021-03-01 21:00:00,3,293.73,0.31,51.41,20.21,15.26,23.24,24.81,0.65,4.2,92,0.0,0.0,0.0,1029.8,17.5,25.1,76,0,3,21
2021-03-01 22:00:00,3,300.41,0.39,53.47,18.6,14.66,23.65,25.12,0.6,4.1,93,0.0,0.0,0.0,1030.0,14.8,23.2,72,0,3,22
2021-03-01 23:00:00,3,303.75,0.6,55.52,14.48,13.71,24.78,26.23,0.59,4.4,94,0.0,0.0,0.0,1029.9,11.6,19.1,64,0,3,23
2021-03-02 00:00:00,4,300.41,0.4,52.78,14.31,11.68,25.76,27.27,0.55,3.7,92,0.0,0.0,0.0,1029.7,10.6,17.4,55,1,3,0
2021-03-02 01:00:00,4,293.73,0.26,47.3,15.91,10.49,26.83,28.4,0.52,3.6,93,0.0,0.0,0.0,1029.7,9.2,17.0,48,1,3,1
2021-03-02 02:00:00,4,290.39,0.22,44.55,16.45,10.73,27.74,29.33,0.52,3.1,96,0.0,0.0,0.0,1029.4,7.9,16.9,39,1,3,2
2021-03-02 03:00:00,4,293.73,0.25,42.84,15.56,11.09,28.6,30.19,0.58,2.3,98,0.0,0.0,0.0,1028.9,7.8,18.3,34,1,3,3
2021-03-02 04:00:00,4,293.73,0.31,41.81,13.95,11.44,29.2,30.79,0.71,2.1,98,0.0,0.0,0.0,1028.7,8.4,20.1,40,1,3,4
2021-03-02 05:00:00,4,297.07,0.44,40.78,11.98,11.56,29.51,31.08,0.86,2.0,98,0.0,0.0,0.0,1028.4,8.9,20.1,43,1,3,5
2021-03-02 06:00:00,4,300.41,0.89,41.81,8.76,12.28,29.68,31.27,0.99,1.9,98,0.0,0.0,0.0,1028.3,9.2,19.9,42,1,3,6
2021-03-02 07:00:00,4,320.44,4.81,46.61,2.55,14.9,30.77,32.48,1.19,1.9,99,0.0,0.0,0.0,1028.3,9.5,19.6,37,1,3,7
2021-03-02 08:00:00,4,347.14,16.32,50.72,0.51,18.84,32.61,34.65,1.41,2.9,97,0.0,0.0,0.0,1028.6,10.9,15.5,44,1,3,8
2021-03-02 09:00:00,4,370.5,28.61,50.72,1.72,22.89,34.53,36.99,1.57,4.1,95,0.0,0.0,0.0,1029.1,9.7,12.8,48,1,3,9
2021-03-02 10:00:00,4,370.5,31.74,46.61,4.78,26.46,36.54,39.55,1.69,5.4,91,0.0,0.0,0.0,1029.3,9.7,12.3,48,1,3,10
2021-03-02 11:00:00,4,363.83,33.98,40.78,8.14,28.61,37.33,40.69,1.57,7.1,86,0.0,0.0,0.0,1029.1,10.2,13.1,51,1,3,11
2021-03-02 12:00:00,4,357.15,33.08,36.67,11.0,29.56,37.84,41.35,1.46,6.5,86,0.0,0.0,0.0,1029.4,10.1,12.7,55,1,3,12
2021-03-02 13:00:00,4,350.48,27.72,33.93,17.88,26.7,39.4,42.84,1.55,7.6,82,0.0,0.0,0.0,1028.9,9.3,11.4,54,1,3,13
2021-03-02 14:00:00,4,343.8,22.8,35.3,23.96,24.8,41.07,44.52,1.71,8.8,79,0.0,0.0,0.0,1028.4,8.2,10.0,52,1,3,14
2021-03-02 15:00:00,4,343.8,19.89,38.04,26.46,24.56,41.85,45.46,1.84,9.6,76,0.0,0.0,0.0,1028.0,7.7,9.8,53,1,3,15
2021-03-02 16:00:00,4,367.17,25.26,46.61,16.81,24.8,43.38,47.25,1.98,9.8,75,0.0,0.0,0.0,1027.6,8.1,10.2,58,1,3,16
2021-03-02 17:00:00,4,413.9,39.79,56.21,4.02,23.13,46.13,50.27,1.77,8.2,86,0.0,0.0,0.0,1027.4,5.9,12.8,52,1,3,17
2021-03-02 18:00:00,4,447.27,53.64,58.95,0.15,19.55,47.39,51.63,1.3,4.8,93,0.0,0.0,0.0,1027.6,11.3,14.5,53,1,3,18
2021-03-02 19:00:00,4,473.98,61.69,56.89,52.98704237152889,17.64,48.94,53.4,1.06,4.0,97,0.0,0.0,0.0,1027.9,9.9,16.3,71,1,3,19
2021-03-02 20:00:00,5,514.03,65.27,56.89,52.98704237152889,17.41,51.93,56.6,1.0,3.0,99,0.0,0.0,0.0,1028.1,10.0,16.2,77,1,3,20
2021-03-02 21:00:00,5,534.06,66.16,56.89,52.98704237152889,16.69,54.43,59.2,0.96,2.9,98,0.0,0.0,0.0,1028.1,7.3,18.1,70,1,3,21
2021-03-02 22:00:00,5,554.09,69.74,56.21,52.98704237152889,15.74,56.67,61.49,0.93,2.1,99,0.0,0.0,0.0,1028.3,7.8,17.0,68,1,3,22
2021-03-02 23:00:00,5,587.46,82.25,54.84,52.98704237152889,14.54,59.72,64.64,0.87,1.9,100,0.0,0.0,0.0,1028.0,7.0,16.6,55,1,3,23
2021-03-03 00:00:00,5,594.14,86.73,52.78,52.98704237152889,11.09,60.68,65.49,0.66,1.7,100,0.0,0.0,0.0,1028.1,6.1,15.1,50,2,3,0
2021-03-03 01:00:00,5,587.46,82.25,51.41,52.98704237152889,9.3,60.19,64.5,0.55,1.8,100,0.0,0.0,0.0,1028.0,6.2,15.9,54,2,3,1
2021-03-03 02:00:00,5,574.11,71.53,50.72,52.98704237152889,8.35,59.36,62.37,0.46,1.9,100,0.0,0.0,0.0,1027.7,6.6,15.7,61,2,3,2
2021-03-03 03:00:00,5,554.09,58.12,50.04,52.98704237152889,8.11,58.34,60.61,0.38,2.3,99,0.0,0.0,0.0,1027.3,7.4,12.4,67,2,3,3
2021-03-03 04:00:00,5,527.38,43.36,51.41,52.98704237152889,8.7,57.86,59.91,0.33,2.3,99,0.0,0.0,0.0,1027.3,7.4,9.8,67,2,3,4
2021-03-03 05:00:00,5,514.03,37.55,51.41,52.98704237152889,9.06,58.18,60.06,0.31,2.2,99,0.0,0.0,0.0,1027.2,7.7,10.7,62,2,3,5
2021-03-03 06:00:00,5,520.71,38.0,50.72,52.98704237152889,10.25,58.73,60.52,0.37,2.2,99,0.0,0.0,0.0,1027.0,7.9,9.9,60,2,3,6
2021-03-03 07:00:00,5,547.41,49.17,53.47,52.98704237152889,15.02,59.55,61.47,0.69,2.3,98,0.0,0.0,0.0,1027.2,7.9,10.5,66,2,3,7
2021-03-03 08:00:00,5,587.46,67.06,56.89,0.07,19.79,60.47,62.69,1.01,2.8,98,0.0,0.0,0.0,1027.7,7.8,10.6,68,2,3,8
2021-03-03 09:00:00,5,600.82,81.36,58.26,0.35,22.89,61.56,64.2,1.17,3.5,98,0.0,0.0,0.0,1027.6,8.8,11.3,71,2,3,9
2021-03-03 10:00:00,5,540.73,59.01,54.15,1.23,25.27,62.95,67.04,1.17,4.9,95,0.0,0.0,0.0,1027.5,8.4,10.5,80,2,3,10
2021-03-03 11:00:00,5,487.33,45.15,45.24,3.13,22.17,62.28,67.18,1.22,6.9,88,0.0,0.0,0.0,1027.3,7.9,9.7,93,2,3,11
2021-03-03 12:00:00,5,440.6,31.74,36.33,6.08,18.36,57.98,63.29,1.54,8.6,84,0.0,0.0,0.0,1027.2,5.6,7.0,117,2,3,12
2021-03-03 13:00:00,4,330.45,7.49,26.05,30.76,11.21,35.54,40.21,2.72,11.8,75,0.0,0.0,0.0,1026.2,6.6,9.1,158,2,3,13
2021-03-03 14:00:00,3,280.38,3.74,19.02,50.07,8.35,20.77,24.76,2.57,13.2,72,0.7,0.7,0.0,1025.4,7.9,10.4,183,2,3,14
2021-03-03 15:00:00,2,257.02,2.71,15.25,58.65,7.09,12.23,15.15,2.15,12.1,81,0.5,0.5,0.0,1025.0,8.7,12.8,187,2,3,15
2021-03-03 16:00:00,1,257.02,3.05,21.42,50.07,8.11,8.26,10.21,1.81,10.5,90,1.2,1.2,0.0,1024.6,5.7,12.8,198,2,3,16
2021-03-03 17:00:00,1,270.37,3.27,37.01,26.11,9.06,8.08,9.56,1.35,9.8,92,1.4,1.4,0.0,1024.4,5.1,12.8,225,2,3,17
2021-03-03 18:00:00,2,287.06,4.75,48.67,5.63,9.66,9.4,10.77,1.09,9.0,92,0.8,0.8,0.0,1024.6,5.9,8.9,232,2,3,18
2021-03-03 19:00:00,2,317.1,16.99,46.61,0.24,11.92,12.58,14.17,1.17,8.8,88,0.4,0.4,0.0,1024.6,2.7,5.1,113,2,3,19
2021-03-03 20:00:00,2,350.48,31.29,42.16,0.01,14.54,17.49,19.42,1.22,7.3,96,0.6,0.6,0.0,1024.4,4.4,5.6,99,2,3,20
2021-03-03 21:00:00,3,377.18,40.23,39.41,52.98704237152889,15.74,22.31,24.46,1.19,6.7,98,0.6,0.6,0.0,1024.0,3.6,4.9,84,2,3,21
2021-03-03 22:00:00,4,433.92,63.48,37.01,52.98704237152889,21.46,29.02,31.49,1.74,6.5,98,0.5,0.5,0.0,1023.8,4.4,6.3,81,2,3,22
2021-03-03 23:00:00,4,507.36,93.88,36.67,52.98704237152889,32.42,35.93,38.69,2.85,5.9,99,0.3,0.3,0.0,1023.5,4.6,7.3,72,2,3,23
2021-03-04 00:00:00,4,534.06,110.87,37.7,52.98704237152889,38.62,39.3,42.09,3.33,4.9,99,0.3,0.3,0.0,1023.3,9.4,17.0,72,3,3,0
2021-03-04 01:00:00,4,534.06,116.23,38.73,52.98704237152889,39.1,41.31,43.93,3.07,5.2,98,0.2,0.2,0.0,1022.8,10.1,14.9,63,3,3,1
2021-03-04 02:00:00,4,520.71,110.87,36.33,52.98704237152889,26.94,44.15,46.19,1.71,5.3,99,0.3,0.3,0.0,1022.6,7.6,11.5,59,3,3,2
2021-03-04 03:00:00,4,480.65,86.73,35.99,52.98704237152889,13.11,47.19,48.34,0.52,5.4,98,0.3,0.3,0.0,1022.4,10.6,16.1,28,3,3,3
2021-03-04 04:00:00,4,347.14,12.41,42.16,0.66,14.54,44.81,45.86,0.31,5.3,97,0.1,0.1,0.0,1022.2,13.7,25.3,23,3,3,4
2021-03-04 05:00:00,4,317.1,0.91,34.27,8.4,14.19,42.24,43.47,0.39,4.9,97,0.0,0.0,0.0,1022.1,14.4,25.6,22,3,3,5
2021-03-04 06:00:00,4,310.42,0.25,27.08,16.63,14.19,34.94,36.13,0.52,4.8,95,0.0,0.0,0.0,1022.0,12.4,20.9,22,3,3,6
2021-03-04 07:00:00,4,310.42,0.58,29.82,14.66,14.9,26.42,27.4,0.71,4.4,94,0.1,0.1,0.0,1022.3,12.9,19.3,18,3,3,7
2021-03-04 08:00:00,3,317.1,1.62,37.01,10.1,16.45,21.62,22.53,0.92,4.3,91,0.1,0.1,0.0,1023.1,15.7,22.3,20,3,3,8
2021-03-04 09:00:00,2,313.76,2.6,40.1,11.27,17.41,17.23,18.04,1.08,4.5,88,0.0,0.0,0.0,1023.2,15.5,22.1,25,3,3,9
2021-03-04 10:00:00,2,290.39,1.57,33.93,25.75,15.14,11.69,12.37,1.19,5.1,83,0.0,0.0,0.0,1023.6,15.3,20.8,24,3,3,10
2021-03-04 11:00:00,1,270.37,0.99,28.1,41.49,14.19,7.18,7.78,1.22,5.4,78,0.0,0.0,0.0,1023.8,14.7,19.9,22,3,3,11
2021-03-04 12:00:00,1,253.68,0.66,24.33,50.78,13.47,4.38,4.98,1.43,5.3,80,0.0,0.0,0.0,1023.9,15.5,20.3,13,3,3,12
2021-03-04 13:00:00,1,240.33,0.65,19.54,58.65,11.21,2.95,3.55,1.68,5.8,76,0.0,0.0,0.0,1023.6,16.0,21.1,14,3,3,13
2021-03-04 14:00:00,1,236.99,0.64,17.82,67.95,10.25,2.35,2.89,1.65,5.6,75,0.0,0.0,0.0,1023.6,16.6,22.2,18,3,3,14
2021-03-04 15:00:00,1,233.65,0.41,17.14,75.82,9.66,1.95,2.43,1.68,5.9,74,0.0,0.0,0.0,1023.6,16.6,22.6,24,3,3,15
2021-03-04 16:00:00,1,233.65,0.24,17.65,75.1,9.3,1.84,2.3,1.84,5.8,74,0.0,0.0,0.0,1023.8,15.1,21.7,33,3,3,16
2021-03-04 17:00:00,1,236.99,0.12,21.42,67.23,10.01,1.96,2.5,2.19,5.8,75,0.0,0.0,0.0,1024.0,10.3,16.5,36,3,3,17
2021-03-04 18:00:00,1,247.0,0.02,26.39,60.08,11.09,2.31,2.94,2.47,5.4,78,0.0,0.0,0.0,1024.5,6.0,14.2,17,3,3,18
2021-03-04 19:00:00,1,253.68,0.01,29.13,57.94,12.04,2.86,3.61,2.6,5.4,78,0.0,0.0,0.0,1024.9,8.0,16.9,10,3,3,19
2021-03-04 20:00:00,1,250.34,8.62035072176768,26.05,59.37,11.21,3.2,4.1,2.47,5.5,80,0.0,0.0,0.0,1025.3,12.3,21.6,21,3,3,20
2021-03-04 21:00:00,1,243.66,8.62035072176768,19.71,66.52,9.3,2.68,4.04,2.15,5.3,80,0.0,0.0,0.0,1025.8,15.6,25.0,26,3,3,21
2021-03-04 22:00:00,1,240.33,8.62035072176768,15.25,75.82,7.87,2.11,4.7,1.88,4.7,72,0.0,0.0,0.0,1026.2,17.8,28.4,21,3,3,22
2021-03-04 23:00:00,1,240.33,8.62035072176768,13.71,77.96,7.33,1.89,5.2,1.84,3.5,71,0.0,0.0,0.0,1026.5,12.8,24.4,16,3,3,23
2021-03-05 00:00:00,1,236.99,8.62035072176768,10.88,77.25,6.32,1.56,5.05,1.9,3.5,67,0.0,0.0,0.0,1026.6,12.4,22.9,8,4,3,0
2021-03-05 01:00:00,1,233.65,8.62035072176768,8.91,76.53,5.96,1.34,4.74,2.0,3.3,69,0.0,0.0,0.0,1027.0,13.2,24.6,11,4,3,1
2021-03-05 02:00:00,1,233.65,8.62035072176768,8.31,77.96,6.08,1.24,4.13,2.15,3.4,76,0.0,0.0,0.0,1027.2,15.4,27.1,21,4,3,2
2021-03-05 03:00:00,2,236.99,8.62035072176768,8.05,80.82,6.14,1.3,3.39,2.15,3.4,78,0.0,0.0,0.0,1027.5,15.6,27.2,29,4,3,3
2021-03-05 04:00:00,1,236.99,8.62035072176768,8.65,79.39,6.62,1.59,3.24,1.77,2.4,83,0.0,0.0,0.0,1027.8,15.0,28.3,30,4,3,4
2021-03-05 05:00:00,1,240.33,8.62035072176768,10.03,75.82,7.75,1.83,3.4,1.3,1.8,85,0.0,0.0,0.0,1028.2,14.2,27.8,30,4,3,5
2021-03-05 06:00:00,1,243.66,8.62035072176768,12.34,70.1,8.82,2.05,3.57,1.05,1.8,85,0.0,0.0,0.0,1028.5,14.5,27.8,30,4,3,6
2021-03-05 07:00:00,1,253.68,0.01,18.85,62.23,10.73,2.6,4.1,1.06,2.0,83,0.0,0.0,0.0,1029.0,14.1,26.5,32,4,3,7
2021-03-05 08:00:00,1,263.69,0.59,25.02,57.94,12.28,2.93,4.35,1.19,3.1,79,0.0,0.0,0.0,1029.6,15.0,26.4,30,4,3,8
2021-03-05 09:00:00,1,260.35,2.26,22.28,62.94,11.68,2.55,3.89,1.2,4.4,72,0.0,0.0,0.0,1030.2,17.5,24.1,37,4,3,9
2021-03-05 10:00:00,1,240.33,2.01,13.02,75.1,7.75,1.42,2.55,0.97,5.6,60,0.0,0.0,0.0,1030.4,23.4,31.4,53,4,3,10
2021-03-05 11:00:00,1,236.99,1.68,10.54,78.68,6.97,1.1,2.21,1.0,5.8,53,0.0,0.0,0.0,1030.9,20.2,26.9,51,4,3,11
2021-03-05 12:00:00,1,233.65,1.4,9.51,79.39,6.68,0.97,2.11,1.2,5.6,56,0.0,0.0,0.0,1031.5,18.7,24.7,52,4,3,12
2021-03-05 13:00:00,2,233.65,1.17,9.43,80.82,6.44,0.93,2.06,1.44,5.7,57,0.0,0.0,0.0,1031.4,16.9,22.5,50,4,3,13
2021-03-05 14:00:00,2,236.99,0.94,10.37,80.82,6.68,0.97,2.08,1.71,5.7,55,0.0,0.0,0.0,1031.2,17.6,23.7,49,4,3,14
2021-03-05 15:00:00,2,236.99,0.57,11.48,80.82,6.97,0.96,2.02,1.79,5.7,55,0.0,0.0,0.0,1031.2,17.8,24.5,48,4,3,15
2021-03-05 16:00:00,1,243.66,0.44,16.28,75.82,9.18,1.18,2.22,1.88,5.6,56,0.0,0.0,0.0,1031.3,18.1,25.7,47,4,3,16
2021-03-05 17:00:00,1,253.68,0.34,24.33,66.52,11.92,1.62,2.7,2.09,5.3,58,0.0,0.0,0.0,1031.8,14.5,22.7,46,4,3,17
2021-03-05 18:00:00,1,263.69,0.05,31.87,58.65,13.59,2.11,3.27,2.34,4.7,60,0.0,0.0,0.0,1032.1,12.0,22.3,51,4,3,18
2021-03-05 19:00:00,2,287.06,0.05,46.61,43.63,16.69,3.5,4.79,2.79,4.4,61,0.0,0.0,0.0,1032.7,10.4,21.0,56,4,3,19
2021-03-05 20:00:00,2,323.77,0.39,65.8,24.32,19.79,5.9,7.37,3.39,3.3,68,0.0,0.0,0.0,1033.0,7.8,19.0,56,4,3,20
2021-03-05 21:00:00,2,347.14,1.06,76.08,14.13,20.03,7.73,9.31,3.2,2.1,75,0.0,0.0,0.0,1033.3,7.7,20.5,53,4,3,21
2021-03-05 22:00:00,2,353.81,1.44,75.4,11.44,18.36,8.43,10.05,2.31,1.0,80,0.0,0.0,0.0,1033.6,8.4,22.1,47,4,3,22
2021-03-05 23:00:00,2,343.8,0.8,67.86,15.38,15.74,8.0,9.6,1.55,0.2,85,0.0,0.0,0.0,1033.9,8.7,23.1,45,4,3,23
2021-03-06 00:00:00,2,317.1,0.14,52.09,27.18,15.14,6.53,8.04,1.71,0.5,87,0.0,0.0,0.0,1033.9,9.4,24.1,47,5,3,0
2021-03-06 01:00:00,1,287.06,0.02,34.27,41.49,12.52,5.03,6.43,1.33,1.0,88,0.0,0.0,0.0,1033.9,9.2,22.7,48,5,3,1
2021-03-06 02:00:00,1,270.37,0.01,23.65,50.78,9.18,4.18,5.51,0.73,0.9,89,0.0,0.0,0.0,1033.6,8.5,21.8,54,5,3,2
2021-03-06 03:00:00,1,263.69,8.62035072176768,19.02,55.79,6.86,3.83,5.11,0.41,0.7,90,0.0,0.0,0.0,1033.3,6.9,19.2,51,5,3,3
2021-03-06 04:00:00,1,263.69,8.62035072176768,17.99,56.51,6.97,3.94,5.21,0.42,0.4,91,0.0,0.0,0.0,1033.3,6.4,17.2,47,5,3,4
2021-03-06 05:00:00,1,263.69,8.62035072176768,19.36,53.64,7.21,4.2,5.45,0.42,0.3,92,0.0,0.0,0.0,1033.6,6.4,17.1,43,5,3,5
2021-03-06 06:00:00,1,270.37,0.01,23.31,48.64,7.99,4.69,5.95,0.44,0.5,92,0.0,0.0,0.0,1033.7,6.1,16.3,28,5,3,6
2021-03-06 07:00:00,1,290.39,0.1,36.33,36.12,10.73,6.12,7.46,0.67,0.7,91,0.0,0.0,0.0,1033.9,7.4,17.4,23,5,3,7
2021-03-06 08:00:00,2,317.1,2.88,51.41,23.96,14.31,7.77,9.22,1.14,2.0,85,0.0,0.0,0.0,1034.4,10.0,17.1,38,5,3,8
2021-03-06 09:00:00,2,320.44,9.16,49.35,30.04,17.17,8.02,9.47,1.52,3.5,79,0.0,0.0,0.0,1034.2,10.2,14.0,45,5,3,9
2021-03-06 10:00:00,1,273.71,5.09,29.47,56.51,14.19,4.79,5.89,1.31,5.2,74,0.0,0.0,0.0,1033.9,12.1,15.3,60,5,3,10
2021-03-06 11:00:00,1,257.02,2.99,22.28,65.8,12.04,3.24,4.15,1.12,6.4,62,0.0,0.0,0.0,1033.6,12.4,15.8,68,5,3,11
2021-03-06 12:00:00,1,247.0,1.84,18.85,69.38,11.33,2.36,3.18,1.12,5.9,60,0.0,0.0,0.0,1033.4,11.2,14.2,75,5,3,12
2021-03-06 13:00:00,1,236.99,1.09,14.57,75.82,8.94,1.49,2.17,1.01,6.0,59,0.0,0.0,0.0,1032.7,10.5,13.5,74,5,3,13
2021-03-06 14:00:00,1,236.99,0.86,13.54,77.96,8.35,1.25,1.87,0.92,5.8,61,0.0,0.0,0.0,1032.1,10.7,14.0,70,5,3,14
2021-03-06 15:00:00,1,236.99,0.62,14.4,77.96,8.7,1.27,1.91,0.88,5.8,61,0.0,0.0,0.0,1031.6,10.8,14.2,75,5,3,15
2021-03-06 16:00:00,1,247.0,0.69,20.91,70.81,11.33,1.78,2.49,0.97,5.7,61,0.0,0.0,0.0,1031.0,10.6,14.2,72,5,3,16
2021-03-06 17:00:00,1,257.02,0.49,30.5,59.37,13.47,2.45,3.21,1.09,5.4,62,0.0,0.0,0.0,1030.7,8.7,13.7,66,5,3,17
2021-03-06 18:00:00,1,263.69,0.08,36.67,51.5,13.71,3.04,3.85,1.14,4.2,71,0.0,0.0,0.0,1030.6,6.1,14.6,62,5,3,18
2021-03-06 19:00:00,2,293.73,0.3,53.47,31.83,14.66,5.13,6.13,1.22,2.8,82,0.0,0.0,0.0,1030.6,5.8,14.8,68,5,3,19
2021-03-06 20:00:00,2,353.81,6.31,78.83,4.56,16.93,9.21,10.61,1.2,1.6,91,0.0,0.0,0.0,1030.5,8.3,11.9,90,5,3,20
2021-03-06 21:00:00,2,403.88,21.23,85.0,0.07,17.41,13.11,14.84,0.96,1.6,90,0.0,0.0,0.0,1030.6,6.2,8.7,80,5,3,21
2021-03-06 22:00:00,2,447.27,33.98,84.31,52.98704237152889,16.93,16.36,18.33,0.87,1.3,92,0.0,0.0,0.0,1030.7,6.0,7.6,65,5,3,22
2021-03-06 23:00:00,2,487.33,48.73,82.94,52.98704237152889,16.21,19.88,22.02,0.86,1.3,94,0.0,0.0,0.0,1030.6,5.4,6.8,53,5,3,23
2021-03-07 00:00:00,3,507.36,56.33,81.57,52.98704237152889,15.5,21.82,23.99,0.86,-0.2,98,0.0,0.0,0.0,1029.8,6.9,9.7,47,6,3,0
2021-03-07 01:00:00,3,500.68,56.33,79.51,52.98704237152889,18.6,22.01,24.19,1.25,-0.4,99,0.0,0.0,0.0,1029.4,6.6,9.1,41,6,3,1
2021-03-07 02:00:00,3,487.33,51.86,76.08,52.98704237152889,18.84,21.36,23.49,1.36,0.3,100,0.0,0.0,0.0,1028.8,5.4,7.7,20,6,3,2
2021-03-07 03:00:00,3,473.98,46.49,72.66,52.98704237152889,18.6,20.36,22.2,1.39,-0.1,100,0.0,0.0,0.0,1028.2,4.7,6.1,337,6,3,3
2021-03-07 04:00:00,2,460.63,44.26,69.23,52.98704237152889,18.84,19.73,21.2,1.5,-0.9,99,0.0,0.0,0.0,1027.8,6.8,8.4,342,6,3,4
2021-03-07 05:00:00,2,453.95,43.36,65.12,52.98704237152889,19.55,19.25,20.54,1.79,-0.8,97,0.0,0.0,0.0,1027.6,7.0,9.6,348,6,3,5
2021-03-07 06:00:00,2,447.27,42.02,62.38,52.98704237152889,20.74,19.3,20.58,2.47,-0.5,96,0.0,0.0,0.0,1027.5,6.8,10.0,342,6,3,6
2021-03-07 07:00:00,3,453.95,47.39,62.38,0.01,25.75,20.79,22.31,3.61,-0.1,95,0.0,0.0,0.0,1027.3,4.5,9.6,331,6,3,7
2021-03-07 08:00:00,3,480.65,59.01,65.12,0.79,20.98,22.62,24.59,2.15,1.5,82,0.0,0.0,0.0,1027.5,3.9,8.9,338,6,3,8
2021-03-07 09:00:00,3,473.98,61.69,67.86,3.76,21.7,22.34,24.56,1.96,3.1,67,0.0,0.0,0.0,1027.4,4.3,6.2,355,6,3,9
2021-03-07 10:00:00,1,280.38,4.19,35.3,58.65,15.26,6.54,7.56,2.0,4.2,54,0.0,0.0,0.0,1027.2,8.9,11.4,27,6,3,10
2021-03-07 11:00:00,1,253.68,2.07,21.94,75.1,11.44,4.4,5.11,1.66,4.6,53,0.0,0.0,0.0,1026.9,8.6,10.8,22,6,3,11
2021-03-07 12:00:00,1,247.0,1.69,17.48,77.25,10.61,4.42,5.15,1.74,4.8,54,0.0,0.0,0.0,1026.6,6.6,8.4,9,6,3,12
2021-03-07 13:00:00,1,243.66,1.41,15.08,77.25,9.89,5.65,6.49,1.74,5.3,53,0.0,0.0,0.0,1025.9,7.7,9.9,11,6,3,13
2021-03-07 14:00:00,1,247.0,1.38,15.77,73.67,10.13,7.77,8.8,1.69,5.6,53,0.0,0.0,0.0,1025.1,7.8,10.0,13,6,3,14
2021-03-07 15:00:00,1,250.34,1.27,17.48,70.1,10.73,9.72,10.96,1.73,5.7,51,0.0,0.0,0.0,1024.5,8.1,10.0,13,6,3,15
2021-03-07 16:00:00,2,253.68,1.01,20.56,65.8,11.33,10.88,12.4,1.88,5.7,52,0.0,0.0,0.0,1024.0,7.7,9.9,11,6,3,16
2021-03-07 17:00:00,2,253.68,0.48,24.33,63.66,11.68,10.84,12.67,2.15,5.2,59,0.0,0.0,0.0,1024.0,5.1,9.8,4,6,3,17
2021-03-07 18:00:00,1,253.68,0.05,25.71,64.37,11.8,9.85,11.95,2.44,3.3,71,0.0,0.0,0.0,1024.1,7.3,9.4,340,6,3,18
2021-03-07 19:00:00,2,313.76,2.07,66.49,23.96,17.17,13.08,15.53,3.04,3.5,76,0.0,0.0,0.0,1024.3,6.4,8.4,317,6,3,19
